Device ID,,,,
Remarks,_A5_234,,,
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.53715,4.04E-05,-0.001313248,6.53715,6.53715
6.53725,3.18E-05,-0.001552497,6.53725,6.53725
6.53735,3.10E-05,-0.001099189,6.53735,6.53735
6.53745,3.07E-05,-0.001038462,6.53745,6.53745
6.53755,3.06E-05,-0.001266594,6.53755,6.53755
6.53765,3.06E-05,-0.001208118,6.53765,6.53765
6.53775,3.06E-05,-0.0012889,6.53775,6.53775
6.53785,3.06E-05,-0.000949166,6.53785,6.53785
6.53795,3.06E-05,-0.001490855,6.53795,6.53795
6.53805,3.41E-05,4.610641003,6.53805,6.53805
6.53815,0.000100633,9.994125366,6.53815,6.53815
6.53825,0.000101829,9.994249344,6.53825,6.53825
6.53835,0.000102001,9.99428463,6.53835,6.53835
6.53845,0.000102033,9.994227409,6.53845,6.53845
6.53855,0.000102075,9.994409561,6.53855,6.53855
6.53865,0.000102113,9.994124413,6.53865,6.53865
6.53875,0.000102101,9.994381905,6.53875,6.53875
6.53885,0.000102131,9.994598389,6.53885,6.53885
6.53895,0.000102128,9.994322777,6.53895,6.53895
6.53905,0.000116547,5.392199039,6.53905,6.53905
6.53915,4.04E-05,-0.001159354,6.53915,6.53915
6.53925,3.18E-05,-0.000918415,6.53925,6.53925
6.53935,3.10E-05,-0.000990542,6.53935,6.53935
6.53945,3.07E-05,-0.000978227,6.53945,6.53945
6.53955,3.06E-05,-0.001155694,6.53955,6.53955
6.53965,3.06E-05,-0.001332176,6.53965,6.53965
6.53975,3.06E-05,-0.001063091,6.53975,6.53975
6.53985,3.06E-05,-0.000980549,6.53985,6.53985
6.53995,3.06E-05,-0.001063724,6.53995,6.53995
6.54005,3.40E-05,4.591033936,6.54005,6.54005
6.54015,0.000100632,9.994529724,6.54015,6.54015
6.54025,0.000101858,9.994617462,6.54025,6.54025
6.54035,0.000102002,9.994713783,6.54035,6.54035
6.54045,0.000102054,9.994688988,6.54045,6.54045
6.54055,0.000102088,9.994347572,6.54055,6.54055
6.54065,0.000102105,9.994511604,6.54065,6.54065
6.54075,0.000102062,9.994647026,6.54075,6.54075
6.54085,0.000102114,9.994029999,6.54085,6.54085
6.54095,0.000102069,9.994093895,6.54095,6.54095
6.54105,0.000116581,5.412065506,6.54105,6.54105
6.54115,4.05E-05,-0.001417392,6.54115,6.54115
6.54125,3.18E-05,-0.001002926,6.54125,6.54125
6.54135,3.10E-05,-0.000887805,6.54135,6.54135
6.54145,3.07E-05,-0.001134866,6.54145,6.54145
6.54155,3.06E-05,-0.001255124,6.54155,6.54155
6.54165,3.06E-05,-0.001068861,6.54165,6.54165
6.54175,3.06E-05,-0.001057532,6.54175,6.54175
6.54185,3.06E-05,-0.001020378,6.54185,6.54185
6.54195,3.06E-05,-0.001078572,6.54195,6.54195
6.54205,3.39E-05,4.570965767,6.54205,6.54205
6.54215,0.000100608,9.99460125,6.54215,6.54215
6.54225,0.000101836,9.994659424,6.54225,6.54225
6.54235,0.000101995,9.99431324,6.54235,6.54235
6.54245,0.000102047,9.994526863,6.54245,6.54245
6.54255,0.000102042,9.994245529,6.54255,6.54255
6.54265,0.000102082,9.99432373,6.54265,6.54265
6.54275,0.000102076,9.994444847,6.54275,6.54275
6.54285,0.000102073,9.994374275,6.54285,6.54285
6.54295,0.00010209,9.994071007,6.54295,6.54295
6.54305,0.00011666,5.432104588,6.54305,6.54305
6.54315,4.05E-05,-0.001290097,6.54315,6.54315
6.54325,3.18E-05,-0.001545812,6.54325,6.54325
6.54335,3.10E-05,-0.001598166,6.54335,6.54335
6.54345,3.07E-05,-0.001328447,6.54345,6.54345
6.54355,3.06E-05,-0.001123044,6.54355,6.54355
6.54365,3.06E-05,-0.001092223,6.54365,6.54365
6.54375,3.06E-05,-0.001098063,6.54375,6.54375
6.54385,3.06E-05,-0.001255335,6.54385,6.54385
6.54395,3.06E-05,-0.001517947,6.54395,6.54395
6.54405,3.37E-05,4.550792694,6.54405,6.54405
6.54415,0.000100639,9.994549751,6.54415,6.54415
6.54425,0.000101846,9.994322777,6.54425,6.54425
6.54435,0.000102005,9.994416237,6.54435,6.54435
6.54445,0.000102057,9.994283676,6.54445,6.54445
6.54455,0.000102077,9.994353294,6.54455,6.54455
6.54465,0.000102055,9.994567871,6.54465,6.54465
6.54475,0.00010209,9.994030952,6.54475,6.54475
6.54485,0.000102096,9.994324684,6.54485,6.54485
6.54495,0.000102089,9.994297028,6.54495,6.54495
6.54505,0.000116737,5.452125549,6.54505,6.54505
6.54515,4.05E-05,-0.001299807,6.54515,6.54515
6.54525,3.18E-05,-0.001060487,6.54525,6.54525
6.54535,3.09E-05,-0.001091308,6.54535,6.54535
6.54545,3.07E-05,-0.001011933,6.54545,6.54545
6.54555,3.06E-05,-0.000954443,6.54555,6.54555
6.54565,3.05E-05,-0.001014959,6.54565,6.54565
6.54575,3.05E-05,-0.001180675,6.54575,6.54575
6.54585,3.05E-05,-0.0011108,6.54585,6.54585
6.54595,3.06E-05,-0.001012426,6.54595,6.54595
6.54605,3.36E-05,4.530864239,6.54605,6.54605
6.54615,0.000100608,9.994234085,6.54615,6.54615
6.54625,0.00010185,9.994281769,6.54625,6.54625
6.54635,0.000101987,9.99442482,6.54635,6.54635
6.54645,0.000102055,9.994186401,6.54645,6.54645
6.54655,0.00010208,9.994243622,6.54655,6.54655
6.54665,0.000102079,9.994308472,6.54665,6.54665
6.54675,0.000102084,9.994029045,6.54675,6.54675
6.54685,0.000102114,9.993901253,6.54685,6.54685
6.54695,0.000102115,9.99414444,6.54695,6.54695
6.54705,0.000116853,5.472283363,6.54705,6.54705
6.54715,4.06E-05,-0.001118118,6.54715,6.54715
6.54725,3.18E-05,-0.001065554,6.54725,6.54725
6.54735,3.10E-05,-0.000689368,6.54735,6.54735
6.54745,3.07E-05,-0.000622097,6.54745,6.54745
6.54755,3.06E-05,-0.000733348,6.54755,6.54755
6.54765,3.06E-05,-0.000831581,6.54765,6.54765
6.54775,3.05E-05,-0.0008294,6.54775,6.54775
6.54785,3.05E-05,-0.000837211,6.54785,6.54785
6.54795,3.06E-05,-0.001101441,6.54795,6.54795
6.54805,3.34E-05,4.511001587,6.54805,6.54805
6.54815,0.000100596,9.994625092,6.54815,6.54815
6.54825,0.000101868,9.994604111,6.54825,6.54825
6.54835,0.000102024,9.994671822,6.54835,6.54835
6.54845,0.000102067,9.994654655,6.54845,6.54845
6.54855,0.000102081,9.994556427,6.54855,6.54855
6.54865,0.000102117,9.99441433,6.54865,6.54865
6.54875,0.000102114,9.994392395,6.54875,6.54875
6.54885,0.000102105,9.99429512,6.54885,6.54885
6.54895,0.000102113,9.994258881,6.54895,6.54895
6.54905,0.00011691,5.491946697,6.54905,6.54905
6.54915,4.06E-05,-0.001354131,6.54915,6.54915
6.54925,3.17E-05,-0.000946632,6.54925,6.54925
6.54935,3.09E-05,-0.000916022,6.54935,6.54935
6.54945,3.07E-05,-0.000846992,6.54945,6.54945
6.54955,3.06E-05,-0.000882527,6.54955,6.54955
6.54965,3.06E-05,-0.0008294,6.54965,6.54965
6.54975,3.05E-05,-0.000829541,6.54975,6.54975
6.54985,3.05E-05,-0.000974357,6.54985,6.54985
6.54995,3.05E-05,-0.001160691,6.54995,6.54995
6.55005,3.33E-05,4.491126537,6.55005,6.55005
6.55015,0.000100615,9.994566917,6.55015,6.55015
6.55025,0.000101876,9.994298935,6.55025,6.55025
6.55035,0.000102026,9.994660378,6.55035,6.55035
6.55045,0.000102076,9.994438171,6.55045,6.55045
6.55055,0.000102089,9.994367599,6.55055,6.55055
6.55065,0.000102085,9.994582176,6.55065,6.55065
6.55075,0.000102097,9.994756699,6.55075,6.55075
6.55085,0.000102108,9.994547844,6.55085,6.55085
6.55095,0.000102088,9.994579315,6.55095,6.55095
6.55105,0.000116982,5.512414932,6.55105,6.55105
6.55115,4.06E-05,-0.000657421,6.55115,6.55115
6.55125,3.17E-05,-0.000998212,6.55125,6.55125
6.55135,3.09E-05,-0.001047891,6.55135,6.55135
6.55145,3.06E-05,-0.00081019,6.55145,6.55145
6.55155,3.05E-05,-0.000691831,6.55155,6.55155
6.55165,3.05E-05,-0.000886538,6.55165,6.55165
6.55175,3.05E-05,-0.000891183,6.55175,6.55175
6.55185,3.05E-05,-0.001051762,6.55185,6.55185
6.55195,3.06E-05,-0.001022207,6.55195,6.55195
6.55205,3.31E-05,4.470730782,6.55205,6.55205
6.55215,0.000100584,9.994147301,6.55215,6.55215
6.55225,0.000101868,9.994256973,6.55225,6.55225
6.55235,0.000102025,9.994409561,6.55235,6.55235
6.55245,0.000102101,9.994719505,6.55245,6.55245
6.55255,0.0001021,9.994580269,6.55255,6.55255
6.55265,0.000102097,9.994670868,6.55265,6.55265
6.55275,0.000102128,9.994730949,6.55275,6.55275
6.55285,0.000102101,9.994617462,6.55285,6.55285
6.55295,0.000102085,9.994348526,6.55295,6.55295
6.55305,0.000117052,5.5321455,6.55305,6.55305
6.55315,4.07E-05,-0.000723286,6.55315,6.55315
6.55325,3.17E-05,-0.001051128,6.55325,6.55325
6.55335,3.09E-05,-0.000827922,6.55335,6.55335
6.55345,3.06E-05,-0.000946351,6.55345,6.55345
6.55355,3.05E-05,-0.000856773,6.55355,6.55355
6.55365,3.05E-05,-0.000877109,6.55365,6.55365
6.55375,3.05E-05,-0.001121074,6.55375,6.55375
6.55385,3.05E-05,-0.001173216,6.55385,6.55385
6.55395,3.05E-05,-0.00077578,6.55395,6.55395
6.55405,3.30E-05,4.451071262,6.55405,6.55405
6.55415,0.000100596,9.994377136,6.55415,6.55415
6.55425,0.000101871,9.994736671,6.55425,6.55425
6.55435,0.000102043,9.994416237,6.55435,6.55435
6.55445,0.000102084,9.994356155,6.55445,6.55445
6.55455,0.000102089,9.994372368,6.55455,6.55455
6.55465,0.000102071,9.994314194,6.55465,6.55465
6.55475,0.000102088,9.99432373,6.55475,6.55475
6.55485,0.000102109,9.994361877,6.55485,6.55485
6.55495,0.000102122,9.994467735,6.55495,6.55495
6.55505,0.000117106,5.552202225,6.55505,6.55505
6.55515,4.07E-05,-0.001024107,6.55515,6.55515
6.55525,3.17E-05,-0.001053028,6.55525,6.55525
6.55535,3.08E-05,-0.000897375,6.55535,6.55535
6.55545,3.06E-05,-0.000677617,6.55545,6.55545
6.55555,3.05E-05,-0.00062456,6.55555,6.55555
6.55565,3.04E-05,-0.00081223,6.55565,6.55565
6.55575,3.04E-05,-0.000772261,6.55575,6.55575
6.55585,3.05E-05,-0.000918274,6.55585,6.55585
6.55595,3.05E-05,-0.001182012,6.55595,6.55595
6.55605,3.28E-05,4.431022644,6.55605,6.55605
6.55615,0.000100565,9.994748116,6.55615,6.55615
6.55625,0.000101866,9.994653702,6.55625,6.55625
6.55635,0.000102057,9.994731903,6.55635,6.55635
6.55645,0.000102091,9.994732857,6.55645,6.55645
6.55655,0.000102109,9.994622231,6.55655,6.55655
6.55665,0.00010212,9.994282722,6.55665,6.55665
6.55675,0.00010208,9.994708061,6.55675,6.55675
6.55685,0.000102091,9.994553566,6.55685,6.55685
6.55695,0.000102121,9.994698524,6.55695,6.55695
6.55705,0.000117219,5.572450638,6.55705,6.55705
6.55715,4.08E-05,-0.000887031,6.55715,6.55715
6.55725,3.17E-05,-0.000724974,6.55725,6.55725
6.55735,3.09E-05,-0.000738203,6.55735,6.55735
6.55745,3.06E-05,-0.000756218,6.55745,6.55745
6.55755,3.05E-05,-0.00098632,6.55755,6.55755
6.55765,3.04E-05,-0.001032903,6.55765,6.55765
6.55775,3.04E-05,-0.001199745,6.55775,6.55775
6.55785,3.04E-05,-0.001125929,6.55785,6.55785
6.55795,3.04E-05,-0.001067946,6.55795,6.55795
6.55805,3.27E-05,4.410808563,6.55805,6.55805
6.55815,0.000100542,9.993844986,6.55815,6.55815
6.55825,0.000101847,9.994307518,6.55825,6.55825
6.55835,0.000102008,9.994354248,6.55835,6.55835
6.55845,0.000102062,9.994322777,6.55845,6.55845
6.55855,0.000102054,9.994312286,6.55855,6.55855
6.55865,0.000102058,9.994098663,6.55865,6.55865
6.55875,0.000102049,9.99433136,6.55875,6.55875
6.55885,0.00010209,9.994356155,6.55885,6.55885
6.55895,0.000102089,9.994589806,6.55895,6.55895
6.55905,0.000117241,5.592427731,6.55905,6.55905
6.55915,4.08E-05,-0.001035858,6.55915,6.55915
6.55925,3.16E-05,-0.000862332,6.55925,6.55925
6.55935,3.08E-05,-0.000992301,6.55935,6.55935
6.55945,3.05E-05,-0.001119174,6.55945,6.55945
6.55955,3.04E-05,-0.001076038,6.55955,6.55955
6.55965,3.04E-05,-0.000788657,6.55965,6.55965
6.55975,3.04E-05,-0.000726522,6.55975,6.55975
6.55985,3.04E-05,-0.001022629,6.55985,6.55985
6.55995,3.04E-05,-0.000963169,6.55995,6.55995
6.56005,3.25E-05,4.390965939,6.56005,6.56005
6.56015,0.000100511,9.994308472,6.56015,6.56015
6.56025,0.00010185,9.994253159,6.56025,6.56025
6.56035,0.000102003,9.994338989,6.56035,6.56035
6.56045,0.000102074,9.994233131,6.56045,6.56045
6.56055,0.000102077,9.994189262,6.56055,6.56055
6.56065,0.000102082,9.994251251,6.56065,6.56065
6.56075,0.000102077,9.994198799,6.56075,6.56075
6.56085,0.000102074,9.994352341,6.56085,6.56085
6.56095,0.000102087,9.994338989,6.56095,6.56095
6.56105,0.000117285,5.612170219,6.56105,6.56105
6.56115,4.08E-05,-0.001135077,6.56115,6.56115
6.56125,3.16E-05,-0.001068368,6.56125,6.56125
6.56135,3.08E-05,-0.001117696,6.56135,6.56135
6.56145,3.05E-05,-0.00100166,6.56145,6.56145
6.56155,3.04E-05,-0.000906875,6.56155,6.56155
6.56165,3.04E-05,-0.000834466,6.56165,6.56165
6.56175,3.04E-05,-0.000695701,6.56175,6.56175
6.56185,3.04E-05,-0.000489524,6.56185,6.56185
6.56195,3.04E-05,-0.000621745,6.56195,6.56195
6.56205,3.24E-05,4.371464729,6.56205,6.56205
6.56215,0.000100512,9.994754791,6.56215,6.56215
6.56225,0.000101859,9.994632721,6.56225,6.56225
6.56235,0.000102001,9.994560242,6.56235,6.56235
6.56245,0.000102049,9.994700432,6.56245,6.56245
6.56255,0.000102087,9.994515419,6.56255,6.56255
6.56265,0.000102093,9.994709969,6.56265,6.56265
6.56275,0.000102104,9.994822502,6.56275,6.56275
6.56285,0.0001021,9.994616508,6.56285,6.56285
6.56295,0.000102094,9.99441433,6.56295,6.56295
6.56305,0.000117415,5.632501125,6.56305,6.56305
6.56315,4.09E-05,-0.0009251,6.56315,6.56315
6.56325,3.16E-05,-0.000639689,6.56325,6.56325
6.56335,3.08E-05,-0.000521119,6.56335,6.56335
6.56345,3.05E-05,-0.000931714,6.56345,6.56345
6.56355,3.04E-05,-0.000932207,6.56355,6.56355
6.56365,3.04E-05,-0.000594654,6.56365,6.56365
6.56375,3.04E-05,-0.000539345,6.56375,6.56375
6.56385,3.04E-05,-0.000747281,6.56385,6.56385
6.56395,3.04E-05,-0.000950573,6.56395,6.56395
6.56405,3.23E-05,4.351197243,6.56405,6.56405
6.56415,0.000100521,9.994576454,6.56415,6.56415
6.56425,0.000101838,9.994659424,6.56425,6.56425
6.56435,0.000101991,9.994545937,6.56435,6.56435
6.56445,0.000102038,9.994540215,6.56445,6.56445
6.56455,0.000102083,9.994487762,6.56455,6.56455
6.56465,0.000102065,9.994348526,6.56465,6.56465
6.56475,0.000102047,9.994309425,6.56475,6.56475
6.56485,0.000102073,9.994281769,6.56485,6.56485
6.56495,0.000102094,9.994570732,6.56495,6.56495
6.56505,0.000117429,5.652853966,6.56505,6.56505
6.56515,4.09E-05,-0.00069162,6.56515,6.56515
6.56525,3.16E-05,-0.000935866,6.56525,6.56525
6.56535,3.08E-05,-0.000847695,6.56535,6.56535
6.56545,3.05E-05,-0.000723848,6.56545,6.56545
6.56555,3.04E-05,-0.00069929,6.56555,6.56555
6.56565,3.04E-05,-0.0008142,6.56565,6.56565
6.56575,3.03E-05,-0.000824052,6.56575,6.56575
6.56585,3.04E-05,-0.000784787,6.56585,6.56585
6.56595,3.04E-05,-0.000846921,6.56595,6.56595
6.56605,3.22E-05,4.331377029,6.56605,6.56605
6.56615,0.000100441,9.994338989,6.56615,6.56615
6.56625,0.000101816,9.994660378,6.56625,6.56625
6.56635,0.000102028,9.99435997,6.56635,6.56635
6.56645,0.000102069,9.994088173,6.56645,6.56645
6.56655,0.000102052,9.99441433,6.56655,6.56655
6.56665,0.000102082,9.994416237,6.56665,6.56665
6.56675,0.000102091,9.994171143,6.56675,6.56675
6.56685,0.000102076,9.994241714,6.56685,6.56685
6.56695,0.000102097,9.993980408,6.56695,6.56695
6.56705,0.00011754,5.672178268,6.56705,6.56705
6.56715,4.10E-05,-0.000763043,6.56715,6.56715
6.56725,3.16E-05,-0.000962676,6.56725,6.56725
6.56735,3.08E-05,-0.001187852,6.56735,6.56735
6.56745,3.05E-05,-0.001310011,6.56745,6.56745
6.56755,3.04E-05,-0.000910252,6.56755,6.56755
6.56765,3.03E-05,-0.000992723,6.56765,6.56765
6.56775,3.03E-05,-0.000942692,6.56775,6.56775
6.56785,3.03E-05,-0.001130292,6.56785,6.56785
6.56795,3.03E-05,-0.001007008,6.56795,6.56795
6.56805,3.20E-05,4.311034203,6.56805,6.56805
6.56815,0.000100457,9.994352341,6.56815,6.56815
6.56825,0.000101818,9.994387627,6.56825,6.56825
6.56835,0.000101982,9.99419117,6.56835,6.56835
6.56845,0.000102018,9.994157791,6.56845,6.56845
6.56855,0.000102054,9.994098663,6.56855,6.56855
6.56865,0.000102084,9.994096756,6.56865,6.56865
6.56875,0.000102096,9.993898392,6.56875,6.56875
6.56885,0.000102105,9.994100571,6.56885,6.56885
6.56895,0.000102081,9.994229317,6.56895,6.56895
6.56905,0.000117556,5.692183495,6.56905,6.56905
6.56915,4.10E-05,-0.001208118,6.56915,6.56915
6.56925,3.16E-05,-0.000978368,6.56925,6.56925
6.56935,3.07E-05,-0.001016085,6.56935,6.56935
6.56945,3.04E-05,-0.000879924,6.56945,6.56945
6.56955,3.03E-05,-0.000839462,6.56955,6.56955
6.56965,3.03E-05,-0.000910674,6.56965,6.56965
6.56975,3.03E-05,-0.001118681,6.56975,6.56975
6.56985,3.04E-05,-0.001190808,6.56985,6.56985
6.56995,3.03E-05,-0.000815749,6.56995,6.56995
6.57005,3.19E-05,4.291129589,6.57005,6.57005
6.57015,0.000100404,9.994334221,6.57015,6.57015
6.57025,0.000101856,9.994315147,6.57025,6.57025
6.57035,0.000102015,9.994253159,6.57035,6.57035
6.57045,0.000102037,9.994431496,6.57045,6.57045
6.57055,0.000102059,9.99421978,6.57055,6.57055
6.57065,0.000102069,9.994164467,6.57065,6.57065
6.57075,0.000102077,9.994326591,6.57075,6.57075
6.57085,0.000102071,9.994322777,6.57085,6.57085
6.57095,0.000102074,9.994305611,6.57095,6.57095
6.57105,0.000117637,5.712275028,6.57105,6.57105
6.57115,4.10E-05,-0.000738415,6.57115,6.57115
6.57125,3.15E-05,-0.000875139,6.57125,6.57125
6.57135,3.07E-05,-0.000962958,6.57135,6.57135
6.57145,3.04E-05,-0.000646092,6.57145,6.57145
6.57155,3.03E-05,-0.000382706,6.57155,6.57155
6.57165,3.03E-05,-0.000462925,6.57165,6.57165
6.57175,3.03E-05,-0.000315153,6.57175,6.57175
6.57185,3.02E-05,-0.000409305,6.57185,6.57185
6.57195,3.03E-05,-0.000346467,6.57195,6.57195
6.57205,3.18E-05,4.271657944,6.57205,6.57205
6.57215,0.000100343,9.994774818,6.57215,6.57215
6.57225,0.000101808,9.994716644,6.57225,6.57225
6.57235,0.000102002,9.994538307,6.57235,6.57235
6.57245,0.00010204,9.994548798,6.57245,6.57245
6.57255,0.000102081,9.994592667,6.57255,6.57255
6.57265,0.00010207,9.994679451,6.57265,6.57265
6.57275,0.000102051,9.994444847,6.57275,6.57275
6.57285,0.000102051,9.994148254,6.57285,6.57285
6.57295,0.00010206,9.99421978,6.57295,6.57295
6.57305,0.000117717,5.732205391,6.57305,6.57305
6.57315,4.11E-05,-0.001091801,6.57315,6.57315
6.57325,3.15E-05,-0.00110116,6.57325,6.57325
6.57335,3.07E-05,-0.000797875,6.57335,6.57335
6.57345,3.04E-05,-0.000787742,6.57345,6.57345
6.57355,3.03E-05,-0.000792668,6.57355,6.57355
6.57365,3.03E-05,-0.000858391,6.57365,6.57365
6.57375,3.03E-05,-0.000858462,6.57375,6.57375
6.57385,3.03E-05,-0.001052817,6.57385,6.57385
6.57395,3.03E-05,-0.001181027,6.57395,6.57395
6.57405,3.16E-05,4.251097679,6.57405,6.57405
6.57415,0.000100311,9.994519234,6.57415,6.57415
6.57425,0.000101826,9.994399071,6.57425,6.57425
6.57435,0.000101983,9.994342804,6.57435,6.57435
6.57445,0.000102059,9.994276047,6.57445,6.57445
6.57455,0.000102081,9.994498253,6.57455,6.57455
6.57465,0.000102075,9.994618416,6.57465,6.57465
6.57475,0.000102084,9.9946661,6.57475,6.57475
6.57485,0.000102096,9.994304657,6.57485,6.57485
6.57495,0.000102091,9.994657516,6.57495,6.57495
6.57505,0.000117795,5.752479553,6.57505,6.57505
6.57515,4.11E-05,-0.000945084,6.57515,6.57515
6.57525,3.15E-05,-0.000892168,6.57525,6.57525
6.57535,3.07E-05,-0.001066398,6.57535,6.57535
6.57545,3.04E-05,-0.000767265,6.57545,6.57545
6.57555,3.03E-05,-0.001119948,6.57555,6.57555
6.57565,3.03E-05,-0.001466156,6.57565,6.57565
6.57575,3.03E-05,-0.001382067,6.57575,6.57575
6.57585,3.03E-05,-0.001688096,6.57585,6.57585
6.57595,3.03E-05,-0.001192004,6.57595,6.57595
6.57605,3.15E-05,4.230844975,6.57605,6.57605
6.57615,0.000100325,9.99464035,6.57615,6.57615
6.57625,0.00010184,9.994333267,6.57625,6.57625
6.57635,0.000101992,9.994416237,6.57635,6.57635
6.57645,0.000102035,9.99448967,6.57645,6.57645
6.57655,0.000102081,9.994238853,6.57655,6.57655
6.57665,0.000102095,9.99403286,6.57665,6.57665
6.57675,0.000102109,9.99423027,6.57675,6.57675
6.57685,0.000102096,9.99448967,6.57685,6.57685
6.57695,0.000102087,9.994720459,6.57695,6.57695
6.57705,0.000117856,5.77228117,6.57705,6.57705
6.57715,4.12E-05,-0.001197211,6.57715,6.57715
6.57725,3.15E-05,-0.000817578,6.57725,6.57725
6.57735,3.07E-05,-0.001093419,6.57735,6.57735
6.57745,3.04E-05,-0.001142184,6.57745,6.57745
6.57755,3.02E-05,-0.001245554,6.57755,6.57755
6.57765,3.02E-05,-0.000963098,6.57765,6.57765
6.57775,3.02E-05,-0.000759314,6.57775,6.57775
6.57785,3.03E-05,-0.000761425,6.57785,6.57785
6.57795,3.02E-05,-0.000608234,6.57795,6.57795
6.57805,3.14E-05,4.211646557,6.57805,6.57805
6.57815,0.000100313,9.994609833,6.57815,6.57815
6.57825,0.000101841,9.994795799,6.57825,6.57825
6.57835,0.000102012,9.994990349,6.57835,6.57835
6.57845,0.00010206,9.994800568,6.57845,6.57845
6.57855,0.000102091,9.994467735,6.57855,6.57855
6.57865,0.0001021,9.994823456,6.57865,6.57865
6.57875,0.000102115,9.994270325,6.57875,6.57875
6.57885,0.000102102,9.994515419,6.57885,6.57885
6.57895,0.000102105,9.994222641,6.57895,6.57895
6.57905,0.000117948,5.792212009,6.57905,6.57905
6.57915,4.12E-05,-0.000696898,6.57915,6.57915
6.57925,3.15E-05,-0.001088212,6.57925,6.57925
6.57935,3.06E-05,-0.001251113,6.57935,6.57935
6.57945,3.04E-05,-0.001102356,6.57945,6.57945
6.57955,3.03E-05,-0.001033607,6.57955,6.57955
6.57965,3.03E-05,-0.00101897,6.57965,6.57965
6.57975,3.02E-05,-0.001039166,6.57975,6.57975
6.57985,3.03E-05,-0.000953247,6.57985,6.57985
6.57995,3.03E-05,-0.000870846,6.57995,6.57995
6.58005,3.13E-05,4.191531658,6.58005,6.58005
6.58015,0.000100278,9.99478054,6.58015,6.58015
6.58025,0.000101881,9.994639397,6.58025,6.58025
6.58035,0.000102046,9.994787216,6.58035,6.58035
6.58045,0.000102088,9.994579315,6.58045,6.58045
6.58055,0.000102081,9.994668007,6.58055,6.58055
6.58065,0.000102118,9.994436264,6.58065,6.58065
6.58075,0.000102083,9.994382858,6.58075,6.58075
6.58085,0.000102103,9.994492531,6.58085,6.58085
6.58095,0.000102114,9.994682312,6.58095,6.58095
6.58105,0.000118016,5.812736034,6.58105,6.58105
6.58115,4.13E-05,-0.000815608,6.58115,6.58115
6.58125,3.14E-05,-0.000829892,6.58125,6.58125
6.58135,3.06E-05,-0.000567351,6.58135,6.58135
6.58145,3.03E-05,-0.000675717,6.58145,6.58145
6.58155,3.02E-05,-0.000857758,6.58155,6.58155
