Device ID,
Remarks,_A4_229
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.24095,-1.19493436E-07,-9.99811172485352,6.24095,6.24095
6.24105,8.042033187E-06,-2.41716361045837,6.24105,6.24105
6.24115,4.2088449845E-05,-0.001311243628152,6.24115,6.24115
6.24125,4.3509364332E-05,-0.000852657947689,6.24125,6.24125
6.24135,4.3831765652E-05,-0.000836191931739,6.24135,6.24135
6.24145,4.3881966121E-05,-0.000549162505195,6.24145,6.24145
6.24155,4.3875195843E-05,-0.000174736444023,6.24155,6.24155
6.24165,4.3861415179E-05,-0.000329826638335,6.24165,6.24165
6.24175,4.3832937081E-05,-0.000348122237483,6.24175,6.24175
6.24185,4.378164158E-05,-0.000425667327363,6.24185,6.24185
6.24195,4.3788291805E-05,-0.000484424264869,6.24195,6.24195
6.24205,2.4909380954E-05,-7.57200145721436,6.24205,6.24205
6.24215,1.43917703E-07,-9.99765014648438,6.24215,6.24215
6.24225,-2.3515181E-08,-9.99817180633545,6.24225,6.24225
6.24235,-5.3178375E-08,-9.99839019775391,6.24235,6.24235
6.24245,-1.05516094E-07,-9.99824905395508,6.24245,6.24245
6.24255,-1.11330614E-07,-9.9981107711792,6.24255,6.24255
6.24265,-1.02078005E-07,-9.99851417541504,6.24265,6.24265
6.24275,-1.04763792E-07,-9.99850559234619,6.24275,6.24275
6.24285,-1.14374977E-07,-9.99858856201172,6.24285,6.24285
6.24295,-1.0320997E-07,-9.99856185913086,6.24295,6.24295
6.24305,7.979802831E-06,-2.43724584579468,6.24305,6.24305
6.24315,4.213405191E-05,-0.001297873794101,6.24315,6.24315
6.24325,4.3564752559E-05,-0.001074667787179,6.24325,6.24325
6.24335,4.3892770918E-05,-0.000508138153236,6.24335,6.24335
6.24345,4.3979067414E-05,-0.000474995031254,6.24345,6.24345
6.24355,4.3975673179E-05,-0.000278458290268,6.24355,6.24355
6.24365,4.3912430556E-05,-0.000339396647178,6.24365,6.24365
6.24375,4.3888911023E-05,-0.000248622440267,6.24375,6.24375
6.24385,4.3893593102E-05,-6.2851948314E-05,6.24385,6.24385
6.24395,4.3853939133E-05,9.5615905593E-05,6.24395,6.24395
6.24405,2.5019695386E-05,-7.55172061920166,6.24405,6.24405
6.24415,1.94413332E-07,-9.9975643157959,6.24415,6.24415
6.24425,-3.7724547E-08,-9.9980001449585,6.24425,6.24425
6.24435,-6.5946416E-08,-9.99801731109619,6.24435,6.24435
6.24445,-1.08679977E-07,-9.99790668487549,6.24445,6.24445
6.24455,-7.9044909E-08,-9.99781799316406,6.24455,6.24455
6.24465,-7.6485676E-08,-9.99800109863281,6.24465,6.24465
6.24475,-1.05628587E-07,-9.99824237823486,6.24475,6.24475
6.24485,-8.7495998E-08,-9.99831008911133,6.24485,6.24485
6.24495,-1.14192169E-07,-9.99829578399658,6.24495,6.24495
6.24505,7.930551874E-06,-2.45699286460877,6.24505,6.24505
6.24515,4.2168496293E-05,-0.00101844407618,6.24515,6.24515
6.24525,4.3661948439E-05,-0.00080579315545,6.24525,6.24525
6.24535,4.3972817366E-05,-0.000786160584539,6.24535,6.24535
6.24545,4.4010452257E-05,-0.000518552551512,6.24545,6.24545
6.24555,4.4024127419E-05,-0.000420460128225,6.24555,6.24555
6.24565,4.3996948079E-05,-0.000677090778481,6.24565,6.24565
6.24575,4.3949312385E-05,-0.000398294330807,6.24575,6.24575
6.24585,4.3896729039E-05,-0.000268677191343,6.24585,6.24585
6.24595,4.3899744924E-05,-0.000286972761387,6.24595,6.24595
6.24605,2.5118633857E-05,-7.53164529800415,6.24605,6.24605
6.24615,1.59821511E-07,-9.99739360809326,6.24615,6.24615
6.24625,-3.4244273E-08,-9.99778270721436,6.24625,6.24625
6.24635,-6.2002101E-08,-9.9976634979248,6.24635,6.24635
6.24645,-7.3539745E-08,-9.99775218963623,6.24645,6.24645
6.24655,-1.14213265E-07,-9.99787330627441,6.24655,6.24655
6.24665,-8.6364032E-08,-9.99806118011475,6.24665,6.24665
6.24675,-1.00003895E-07,-9.99816608428955,6.24675,6.24675
6.24685,-9.813369E-08,-9.99817848205566,6.24685,6.24685
6.24695,-1.15176491E-07,-9.99820613861084,6.24695,6.24695
6.24705,7.865192856E-06,-2.47686553001404,6.24705,6.24705
6.24715,4.221641575E-05,-0.001324120908976,6.24715,6.24715
6.24725,4.3665513658E-05,-0.000861876120325,6.24725,6.24725
6.24735,4.3967556849E-05,-0.000307660840917,6.24735,6.24735
6.24745,4.405422078E-05,-0.000130897416966,6.24745,6.24745
6.24755,4.4032713049E-05,-0.000453603279311,6.24755,6.24755
6.24765,4.4014679588E-05,-0.000352625764208,6.24765,6.24765
6.24775,4.399896352E-05,-0.000516019354109,6.24775,6.24775
6.24785,4.393160998E-05,-0.000666676380206,6.24785,6.24785
6.24795,4.3900097808E-05,-0.000514893443324,6.24795,6.24795
6.24805,2.5213121262E-05,-7.51181745529175,6.24805,6.24805
6.24815,1.64567339E-07,-9.99748516082764,6.24815,6.24815
6.24825,-5.404317E-08,-9.99763584136963,6.24825,6.24825
6.24835,-5.304479E-08,-9.99787712097168,6.24835,6.24835
6.24845,-7.4369382E-08,-9.99802494049072,6.24845,6.24845
6.24855,-6.9377478E-08,-9.9982271194458,6.24855,6.24855
6.24865,-8.1027608E-08,-9.9982328414917,6.24865,6.24865
6.24875,-6.3485615E-08,-9.99835681915283,6.24875,6.24875
6.24885,-6.2536451E-08,-9.99865341186523,6.24885,6.24885
6.24895,-6.6958862E-08,-9.99851512908936,6.24895,6.24895
6.24905,7.835628821E-06,-2.49701714515686,6.24905,6.24905
6.24915,4.2280975322E-05,-0.001161571708508,6.24915,6.24915
6.24925,4.3760821427E-05,-0.000781727430876,6.24925,6.24925
6.24935,4.4064814574E-05,-0.000561899039894,6.24935,6.24935
6.24945,4.413276838E-05,-0.000212805316551,6.24945,6.24945
6.24955,4.4111886382E-05,-0.000237222877331,6.24955,6.24955
6.24965,4.4078864448E-05,-0.000418208364863,6.24965,6.24965
6.24975,4.4027518015E-05,-0.000198520690901,6.24975,6.24975
6.24985,4.4008662371E-05,-0.000327011948684,6.24985,6.24985
6.24995,4.3988031393E-05,-0.000495542364661,6.24995,6.24995
6.25005,2.5333933081E-05,-7.49179697036743,6.25005,6.25005
6.25015,1.74804271E-07,-9.99771022796631,6.25015,6.25015
6.25025,-1.6020284E-08,-9.99837303161621,6.25025,6.25025
6.25035,-6.0005341E-08,-9.99829959869385,6.25035,6.25035
6.25045,-1.05312196E-07,-9.99806976318359,6.25045,6.25045
6.25055,-1.00186703E-07,-9.99810791015625,6.25055,6.25055
6.25065,-8.9984923E-08,-9.99816036224365,6.25065,6.25065
6.25075,-1.01916292E-07,-9.9981517791748,6.25075,6.25075
6.25085,-1.14529655E-07,-9.99815845489502,6.25085,6.25085
6.25095,-1.1115484E-07,-9.99844932556152,6.25095,6.25095
6.25105,7.726298463E-06,-2.51714181900024,6.25105,6.25105
6.25115,4.2293293518E-05,-0.001483292435296,6.25115,6.25115
6.25125,4.3723961426E-05,-0.000986919389106,6.25125,6.25125
6.25135,4.4065440306E-05,-0.000702000921592,6.25135,6.25135
6.25145,4.4140371756E-05,-0.000534666760359,6.25145,6.25145
6.25155,4.4137283112E-05,-0.000418489828007,6.25155,6.25155
6.25165,4.4110256567E-05,-0.000291405944154,6.25165,6.25165
6.25175,4.4056359911E-05,-0.000382813450415,6.25175,6.25175
6.25185,4.4023672672E-05,-0.000310123723466,6.25185,6.25185
6.25195,4.4019783672E-05,-0.000278880499536,6.25195,6.25195
6.25205,2.5438319426E-05,-7.47160291671753,6.25205,6.25205
6.25215,1.7505738E-07,-9.99712657928467,6.25215,6.25215
6.25225,-3.6100417E-08,-9.99747943878174,6.25225,6.25225
6.25235,-9.4231559E-08,-9.99781513214111,6.25235,6.25235
6.25245,-8.5499238E-08,-9.99831390380859,6.25245,6.25245
6.25255,-9.3465196E-08,-9.99817371368408,6.25255,6.25255
6.25265,-9.9553922E-08,-9.997971534729,6.25265,6.25265
6.25275,-9.3507381E-08,-9.99813461303711,6.25275,6.25275
6.25285,-7.0354766E-08,-9.99804306030273,6.25285,6.25285
6.25295,-8.1540861E-08,-9.99805736541748,6.25295,6.25295
6.25305,7.657719834E-06,-2.53682112693787,6.25305,6.25305
6.25315,4.2291583668E-05,-0.000987200881355,6.25315,6.25315
6.25325,4.37624185E-05,-0.00082781817764,6.25325,6.25325
6.25335,4.4074808102E-05,-0.000532063131686,6.25335,6.25335
6.25345,4.4124844862E-05,-0.000396324030589,6.25345,6.25345
6.25355,4.4144082494E-05,-0.000474924658192,6.25355,6.25355
6.25365,4.4140622776E-05,-0.000530163233634,6.25365,6.25365
6.25375,4.4102165702E-05,-0.000335807882948,6.25375,6.25375
6.25385,4.4088061259E-05,-0.00036184390774,6.25385,6.25385
6.25395,4.4053263991E-05,-0.000325674947817,6.25395,6.25395
6.25405,2.5525741876E-05,-7.45180463790894,6.25405,6.25405
6.25415,1.59062168E-07,-9.99744319915771,6.25415,6.25415
6.25425,-1.500784E-08,-9.99793148040771,6.25425,6.25425
6.25435,-4.6056115E-08,-9.9978084564209,6.25435,6.25435
6.25445,-6.5299574E-08,-9.99826335906982,6.25445,6.25445
6.25455,-7.1360176E-08,-9.99815940856934,6.25455,6.25455
6.25465,-7.2766348E-08,-9.99831676483154,6.25465,6.25465
6.25475,-8.4887553E-08,-9.99844264984131,6.25475,6.25475
6.25485,-7.5916176E-08,-9.99828433990479,6.25485,6.25485
6.25495,-8.9359176E-08,-9.99856185913086,6.25495,6.25495
6.25505,7.635706424E-06,-2.55717182159424,6.25505,6.25505
6.25515,4.2366180423E-05,-0.001283378107473,6.25515,6.25515
6.25525,4.3808668124E-05,-0.000740351271816,6.25525,6.25525
6.25535,4.4171789341E-05,-0.000671039160807,6.25535,6.25535
6.25545,4.4245833124E-05,-0.000580616819207,6.25545,6.25545
6.25555,4.4237232942E-05,-0.000507293734699,6.25555,6.25555
6.25565,4.4217820687E-05,-0.000372610142222,6.25565,6.25565
6.25575,4.4187658204E-05,-0.000207175908145,6.25575,6.25575
6.25585,4.4117823563E-05,-0.000237222877331,6.25585,6.25585
6.25595,4.4098323997E-05,-0.000323775020661,6.25595,6.25595
6.25605,2.5625875423E-05,-7.43189573287964,6.25605,6.25605
6.25615,1.96599927E-07,-9.99753570556641,6.25615,6.25615
6.25625,-5.129484E-09,-9.99784278869629,6.25625,6.25625
6.25635,-5.0984749E-08,-9.99799156188965,6.25635,6.25635
6.25645,-6.7844745E-08,-9.9982738494873,6.25645,6.25645
6.25655,-9.6692361E-08,-9.99831962585449,6.25655,6.25655
6.25665,-1.19570785E-07,-9.99808788299561,6.25665,6.25665
6.25675,-9.9603142E-08,-9.99843978881836,6.25675,6.25675
6.25685,-9.7064998E-08,-9.99807739257813,6.25685,6.25685
6.25695,-8.0943238E-08,-9.99815368652344,6.25695,6.25695
6.25705,7.559758615E-06,-2.57691383361816,6.25705,6.25705
6.25715,4.2376530473E-05,-0.001476748264395,6.25715,6.25715
6.25725,4.3868309149E-05,-0.000673290924169,6.25725,6.25725
6.25735,4.4185930165E-05,-0.000796574982814,6.25735,6.25735
6.25745,4.42587625E-05,-0.000465917604743,6.25745,6.25745
6.25755,4.4238971896E-05,-0.00031617534114,6.25755,6.25755
6.25765,4.4225078454E-05,-0.000404345948482,6.25765,6.25765
6.25775,4.4193522626E-05,-0.000163336895639,6.25775,6.25775
6.25785,4.4172487833E-05,-0.000137160139275,6.25785,6.25785
6.25795,4.4110060117E-05,-0.00029562797863,6.25795,6.25795
6.25805,2.5699235266E-05,-7.41143989562988,6.25805,6.25805
6.25815,1.46526148E-07,-9.99700736999512,6.25815,6.25815
6.25825,-3.3667742E-08,-9.99733066558838,6.25825,6.25825
6.25835,-3.4082561E-08,-9.99768161773682,6.25835,6.25835
6.25845,-3.9236181E-08,-9.9979305267334,6.25845,6.25845
6.25855,-9.2037936E-08,-9.99814033508301,6.25855,6.25855
6.25865,-6.7816622E-08,-9.99838733673096,6.25865,6.25865
6.25875,-9.2340258E-08,-9.9983491897583,6.25875,6.25875
6.25885,-7.4488909E-08,-9.99840068817139,6.25885,6.25885
6.25895,-5.9119451E-08,-9.99871635437012,6.25895,6.25895
6.25905,7.502569588E-06,-2.59737253189087,6.25905,6.25905
6.25915,4.2425446736E-05,-0.001365004456602,6.25915,6.25915
6.25925,4.3930878746E-05,-0.00055957690347,6.25925,6.25925
6.25935,4.4252723455E-05,-0.000260444183368,6.25935,6.25935
6.25945,4.4319465815E-05,-0.000470280385343,6.25945,6.25945
6.25955,4.4304018957E-05,-0.000370780588128,6.25955,6.25955
6.25965,4.4255993998E-05,-0.000301890715491,6.25965,6.25965
6.25975,4.4227868784E-05,-0.000338692974765,6.25975,6.25975
6.25985,4.4187363528E-05,-0.000510530662723,6.25985,6.25985
6.25995,4.4160722609E-05,-0.000176988207386,6.25995,6.25995
6.26005,2.5833558539E-05,-7.39173746109009,6.26005,6.26005
6.26015,1.66001627E-07,-9.99767684936523,6.26015,6.26015
6.26025,-2.5905672E-08,-9.99809551239014,6.26025,6.26025
6.26035,-6.3204382E-08,-9.99806690216064,6.26035,6.26035
6.26045,-5.6686773E-08,-9.99815559387207,6.26045,6.26045
6.26055,-8.1147135E-08,-9.99801635742188,6.26055,6.26055
6.26065,-7.4826389E-08,-9.99816226959229,6.26065,6.26065
6.26075,-1.00854635E-07,-9.99828815460205,6.26075,6.26075
6.26085,-7.8735546E-08,-9.9985990524292,6.26085,6.26085
6.26095,-1.08890902E-07,-9.9986457824707,6.26095,6.26095
6.26105,7.44277213E-06,-2.61705660820007,6.26105,6.26105
6.26115,4.244908996E-05,-0.001256497693248,6.26115,6.26115
6.26125,4.3951717089E-05,-0.000973760616034,6.26125,6.26125
6.26135,4.425946463E-05,-0.000524463423062,6.26135,6.26135
6.26145,4.4330197852E-05,-0.00056668400066,6.26145,6.26145
6.26155,4.4351683755E-05,-0.000634377647657,6.26155,6.26155
6.26165,4.428662578E-05,-0.000450788560556,6.26165,6.26165
6.26175,4.4262629672E-05,-0.000634870200884,6.26175,6.26175
6.26185,4.4227286708E-05,-0.000422219309257,6.26185,6.26185
6.26195,4.4225515012E-05,-0.000494768319186,6.26195,6.26195
6.26205,2.5913008358E-05,-7.37204313278198,6.26205,6.26205
6.26215,1.64279072E-07,-9.99787712097168,6.26215,6.26215
6.26225,-2.80079E-08,-9.99817276000977,6.26225,6.26225
6.26235,-4.1183728E-08,-9.99784088134766,6.26235,6.26235
6.26245,-7.5817745E-08,-9.99810409545898,6.26245,6.26245
6.26255,-8.4423512E-08,-9.9985876083374,6.26255,6.26255
6.26265,-7.6745813E-08,-9.99854850769043,6.26265,6.26265
6.26275,-1.01656148E-07,-9.99855422973633,6.26275,6.26275
6.26285,-9.3901114E-08,-9.99866771697998,6.26285,6.26285
6.26295,-8.6539799E-08,-9.9986047744751,6.26295,6.26295
6.26305,7.409249065E-06,-2.63724064826965,6.26305,6.26305
6.26315,4.2522842705E-05,-0.001198866637424,6.26315,6.26315
6.26325,4.4002910727E-05,-0.001038921065629,6.26325,6.26325
6.26335,4.4354634156E-05,-0.000722900091205,6.26335,6.26335
6.26345,4.4402542699E-05,-0.000526926305611,6.26345,6.26345
6.26355,4.4389031245E-05,-0.000242359717959,6.26355,6.26355
6.26365,4.4361288019E-05,-0.000322860258166,6.26365,6.26365
6.26375,4.4334905397E-05,-0.000461132614873,6.26375,6.26375
6.26385,4.4296230044E-05,-0.000228426928516,6.26385,6.26385
6.26395,4.4252981752E-05,-0.000246159557719,6.26395,6.26395
6.26405,2.6015566618E-05,-7.35169267654419,6.26405,6.26405
6.26415,1.70241236E-07,-9.99753761291504,6.26415,6.26415
6.26425,-2.422603E-09,-9.99772834777832,6.26425,6.26425
6.26435,-5.1399567E-08,-9.99801921844482,6.26435,6.26435
6.26445,-9.5061203E-08,-9.99839782714844,6.26445,6.26445
6.26455,-7.8623053E-08,-9.99834060668945,6.26455,6.26455
6.26465,-8.6708546E-08,-9.99823188781738,6.26465,6.26465
6.26475,-9.3767525E-08,-9.99839496612549,6.26475,6.26475
6.26485,-6.1552129E-08,-9.99822521209717,6.26485,6.26485
6.26495,-6.2360677E-08,-9.99801445007324,6.26495,6.26495
6.26505,7.290757821E-06,-2.65676641464233,6.26505,6.26505
6.26515,4.2541523726E-05,-0.001397725427523,6.26515,6.26515
6.26525,4.4032833102E-05,-0.001191618735902,6.26525,6.26525
6.26535,4.4354481361E-05,-0.001051938976161,6.26535,6.26535
6.26545,4.4419924961E-05,-0.000658443372231,6.26545,6.26545
6.26555,4.4423173676E-05,-0.000455010624137,6.26555,6.26555
6.26565,4.4402200729E-05,-0.000550147611648,6.26565,6.26565
6.26575,4.4366694055E-05,-0.000544870039448,6.26575,6.26575
6.26585,4.4328200602E-05,-0.000396675866796,6.26585,6.26585
6.26595,4.432224523E-05,-0.000599545659497,6.26595,6.26595
6.26605,2.6089208404E-05,-7.33195066452026,6.26605,6.26605
6.26615,1.6708438E-07,-9.99782276153564,6.26615,6.26615
6.26625,-3.8244831E-08,-9.99846267700195,6.26625,6.26625
6.26635,-8.2208793E-08,-9.99822998046875,6.26635,6.26635
6.26645,-1.00882758E-07,-9.99834060668945,6.26645,6.26645
6.26655,-1.26193854E-07,-9.99855136871338,6.26655,6.26655
6.26665,-1.33871552E-07,-9.99874305725098,6.26665,6.26665
6.26675,-9.5947094E-08,-9.99866676330566,6.26675,6.26675
6.26685,-9.6108799E-08,-9.99859142303467,6.26685,6.26685
6.26695,-1.13221915E-07,-9.9987154006958,6.26695,6.26695
6.26705,7.26706412E-06,-2.6774787902832,6.26705,6.26705
6.26715,4.2573021346E-05,-0.001802902086638,6.26715,6.26715
6.26725,4.4092772441E-05,-0.001460634055547,6.26725,6.26725
6.26735,4.4438365876E-05,-0.001266630599275,6.26735,6.26735
6.26745,4.4485648687E-05,-0.001027239952236,6.26745,6.26745
6.26755,4.4495780458E-05,-0.001083745155483,6.26755,6.26755
6.26765,4.4457861804E-05,-0.001185004133731,6.26765,6.26765
6.26775,4.4401193009E-05,-0.000979108503088,6.26775,6.26775
6.26785,4.4365475333E-05,-0.000745136232581,6.26785,6.26785
6.26795,4.4318581786E-05,-0.000655136071146,6.26795,6.26795
6.26805,2.6194487873E-05,-7.31204557418823,6.26805,6.26805
6.26815,1.42167011E-07,-9.99744892120361,6.26815,6.26815
6.26825,-3.3857575E-08,-9.99803352355957,6.26825,6.26825
6.26835,-7.4974039E-08,-9.99822902679443,6.26835,6.26835
6.26845,-7.9607375E-08,-9.99825763702393,6.26845,6.26845
6.26855,-1.16758436E-07,-9.99825000762939,6.26855,6.26855
6.26865,-1.52404894E-07,-9.99863529205322,6.26865,6.26865
6.26875,-1.15099155E-07,-9.99866580963135,6.26875,6.26875
6.26885,-1.25075942E-07,-9.99856281280518,6.26885,6.26885
6.26895,-1.08152662E-07,-9.99833106994629,6.26895,6.26895
6.26905,7.128239758E-06,-2.69743061065674,6.26905,6.26905
6.26915,4.2571224185E-05,-0.001857507391833,6.26915,6.26915
6.26925,4.4117372454E-05,-0.001531775691546,6.26925,6.26925
6.26935,4.4424326916E-05,-0.000965175742749,6.26935,6.26935
6.26945,4.4481872465E-05,-0.00072740361793,6.26945,6.26945
6.26955,4.4498014176E-05,-0.00072958500823,6.26955,6.26955
6.26965,4.4456708565E-05,-0.000784401374403,6.26965,6.26965
6.26975,4.4407752284E-05,-0.000844917551149,6.26975,6.26975
6.26985,4.4385367801E-05,-0.000582446344197,6.26985,6.26985
6.26995,4.4380361942E-05,-0.000815433508251,6.26995,6.26995
6.27005,2.6299283491E-05,-7.2917070388794,6.27005,6.27005
6.27015,1.50927463E-07,-9.99726009368896,6.27015,6.27015
6.27025,-5.9316317E-08,-9.99770927429199,6.27025,6.27025
6.27035,-1.00671826E-07,-9.99827861785889,6.27035,6.27035
6.27045,-8.7840512E-08,-9.99840545654297,6.27045,6.27045
6.27055,-1.30911559E-07,-9.99822425842285,6.27055,6.27055
6.27065,-1.19852018E-07,-9.99847316741943,6.27065,6.27065
6.27075,-1.24703305E-07,-9.99851322174072,6.27075,6.27075
6.27085,-1.19064559E-07,-9.99838447570801,6.27085,6.27085
6.27095,-1.16575634E-07,-9.99845027923584,6.27095,6.27095
6.27105,7.107962574E-06,-2.71733689308167,6.27105,6.27105
6.27115,4.2646712245E-05,-0.001510032103397,6.27115,6.27115
6.27125,4.4152773626E-05,-0.001161782885902,6.27125,6.27125
6.27135,4.4502783567E-05,-0.000621852232143,6.27135,6.27135
6.27145,4.4534379413E-05,-0.000859413237777,6.27145,6.27145
6.27155,4.4536587666E-05,-0.000671813206282,6.27155,6.27155
6.27165,4.4527019782E-05,-0.00073148496449,6.27165,6.27165
6.27175,4.4512358727E-05,-0.000836965977214,6.27175,6.27175
6.27185,4.4444659579E-05,-0.000621078186668,6.27185,6.27185
6.27195,4.4439679186E-05,-0.000535581551958,6.27195,6.27195
6.27205,2.6424242606E-05,-7.27204132080078,6.27205,6.27205
6.27215,1.70452168E-07,-9.99780941009521,6.27215,6.27215
6.27225,-2.4787767E-08,-9.99815654754639,6.27225,6.27225
6.27235,-7.8355882E-08,-9.99823474884033,6.27235,6.27235
6.27245,-8.5035197E-08,-9.99841785430908,6.27245,6.27245
6.27255,-8.1695539E-08,-9.99876880645752,6.27255,6.27255
6.27265,-9.1074703E-08,-9.99860858917236,6.27265,6.27265
6.27275,-9.7486847E-08,-9.99867057800293,6.27275,6.27275
6.27285,-1.02127217E-07,-9.99865913391113,6.27285,6.27285
6.27295,-9.3282395E-08,-9.99869728088379,6.27295,6.27295
6.27305,7.039257071E-06,-2.73724007606506,6.27305,6.27305
6.27315,4.266882388E-05,-0.001585395890288,6.27315,6.27315
6.27325,4.4219628762E-05,-0.001355575281195,6.27325,6.27325
6.27335,4.4551245082E-05,-0.000846043403726,6.27335,6.27335
6.27345,4.4591597543E-05,-0.000648310407996,6.27345,6.27345
6.27355,4.4621534471E-05,-0.000658232253045,6.27355,6.27355
6.27365,4.4561777031E-05,-0.000616856093984,6.27365,6.27365
6.27375,4.4541382522E-05,-0.000619530095719,6.27375,6.27375
6.27385,4.4494154281E-05,-0.000754143344238,6.27385,6.27385
6.27395,4.4478103518E-05,-0.000783556955867,6.27395,6.27395
6.27405,2.6530935429E-05,-7.2520580291748,6.27405,6.27405
6.27415,1.64595463E-07,-9.99768733978271,6.27415,6.27415
6.27425,-4.4888992E-08,-9.99814319610596,6.27425,6.27425
6.27435,-6.9384505E-08,-9.99840641021729,6.27435,6.27435
6.27445,-9.9350025E-08,-9.99838733673096,6.27445,6.27445
6.27455,-8.6546834E-08,-9.99825954437256,6.27455,6.27455
6.27465,-7.8904293E-08,-9.99853229522705,6.27465,6.27465
6.27475,-1.03041231E-07,-9.99860286712646,6.27475,6.27475
6.27485,-1.18994251E-07,-9.9983081817627,6.27485,6.27485
6.27495,-1.09172142E-07,-9.99852848052979,6.27495,6.27495
6.27505,6.960553492E-06,-2.75712537765503,6.27505,6.27505
6.27515,4.2694500735E-05,-0.001396247767843,6.27515,6.27515
6.27525,4.4232310756E-05,-0.000793689920101,6.27525,6.27525
6.27535,4.4578202505E-05,-0.000522141344845,6.27535,6.27535
6.27545,4.4656590035E-05,-0.000386894767871,6.27545,6.27545
6.27555,4.4639680709E-05,-0.00026628471096,6.27555,6.27555
6.27565,4.4652126235E-05,-0.000143071025377,6.27565,6.27565
6.27575,4.4619468099E-05,-0.000289435643936,6.27575,6.27575
6.27585,4.458283729E-05,-0.000274306599749,6.27585,6.27585
6.27595,4.4515352783E-05,-0.00035593303619,6.27595,6.27595
6.27605,2.6651143344E-05,-7.23166084289551,6.27605,6.27605
6.27615,1.40254627E-07,-9.99715995788574,6.27615,6.27615
6.27625,-6.0089711E-08,-9.99784374237061,6.27625,6.27625
6.27635,-1.12237593E-07,-9.99822235107422,6.27635,6.27635
6.27645,-1.19191114E-07,-9.99842929840088,6.27645,6.27645
6.27655,-1.19001278E-07,-9.99852275848389,6.27655,6.27655
6.27665,-1.25216559E-07,-9.99880123138428,6.27665,6.27665
6.27675,-1.34729305E-07,-9.99833965301514,6.27675,6.27675
6.27685,-1.4106412E-07,-9.99835586547852,6.27685,6.27685
6.27695,-1.4929725E-07,-9.99859619140625,6.27695,6.27695
6.27705,6.854380445E-06,-2.7769832611084,6.27705,6.27705
6.27715,4.271459693E-05,-0.00155900802929,6.27715,6.27715
6.27725,4.4247582991E-05,-0.001154675730504,6.27725,6.27725
6.27735,4.4570104365E-05,-0.000477176421555,6.27735,6.27735
6.27745,4.4657976105E-05,-0.000577520637307,6.27745,6.27745
6.27755,4.4665666792E-05,-0.000787708675489,6.27755,6.27755
6.27765,4.4613327191E-05,-0.000725714780856,6.27765,6.27765
6.27775,4.4622411224E-05,-0.000569780182559,6.27775,6.27775
6.27785,4.4577922381E-05,-0.000337567093084,6.27785,6.27785
6.27795,4.4525688281E-05,-0.0005041975528,6.27795,6.27795
6.27805,2.667352237E-05,-7.21209716796875,6.27805,6.27805
6.27815,1.52171935E-07,-9.99752902984619,6.27815,6.27815
6.27825,-3.2542804E-08,-9.99816703796387,6.27825,6.27825
6.27835,-8.5175813E-08,-9.9984073638916,6.27835,6.27835
6.27845,-1.15858484E-07,-9.99835777282715,6.27845,6.27845
6.27855,-1.51526038E-07,-9.99860000610352,6.27855,6.27855
6.27865,-1.38125216E-07,-9.99855136871338,6.27865,6.27865
6.27875,-1.44403771E-07,-9.99850463867188,6.27875,6.27875
6.27885,-1.56032812E-07,-9.99886894226074,6.27885,6.27885
6.27895,-1.43855374E-07,-9.99849128723145,6.27895,6.27895
6.27905,6.81632946E-06,-2.79691123962402,6.27905,6.27905
6.27915,4.2742402002E-05,-0.001087756128982,6.27915,6.27915
6.27925,4.4317232096E-05,-0.000803471019026,6.27925,6.27925
6.27935,4.4673441153E-05,-0.000630929658655,6.27935,6.27935
6.27945,4.4767493819E-05,-0.000474713539006,6.27945,6.27945
6.27955,4.4705215259E-05,-0.000260725646513,6.27955,6.27955
6.27965,4.4714550313E-05,-0.00019366532797,6.27965,6.27965
6.27975,4.4677857659E-05,-0.000146096819662,6.27975,6.27975
6.27985,4.4653817895E-05,-0.000391609413782,6.27985,6.27985
6.27995,4.4582175178E-05,-0.000405471830163,6.27995,6.27995
6.28005,2.6796105885E-05,-7.19214630126953,6.28005,6.28005
6.28015,1.27620169E-07,-9.99793243408203,6.28015,6.28015
6.28025,-9.9455491E-08,-9.99829769134521,6.28025,6.28025
6.28035,-1.55526592E-07,-9.99835872650146,6.28035,6.28035
6.28045,-1.07020696E-07,-9.99898052215576,6.28045,6.28045
6.28055,-1.31509182E-07,-9.99887752532959,6.28055,6.28055
6.28065,-1.25336086E-07,-9.99860763549805,6.28065,6.28065
6.28075,-1.01171018E-07,-9.99861145019531,6.28075,6.28075
6.28085,-9.1461402E-08,-9.99893569946289,6.28085,6.28085
6.28095,-8.9443546E-08,-9.99885177612305,6.28095,6.28095
6.28105,6.790695352E-06,-2.8172755241394,6.28105,6.28105
6.28115,4.2834224587E-05,-0.001557741430588,6.28115,6.28115
6.28125,4.4393578719E-05,-0.00138330005575,6.28125,6.28125
6.28135,4.4738899305E-05,-0.000805722782388,6.28135,6.28135
6.28145,4.4785592763E-05,-0.00085483933799,6.28145,6.28145
6.28155,4.4784243073E-05,-0.000607356487308,6.28155,6.28155
6.28165,4.475413516E-05,-0.000325886067003,6.28165,6.28165
6.28175,4.4732474635E-05,-0.000348403700627,6.28175,6.28175
6.28185,4.4698972488E-05,-0.000572243065108,6.28185,6.28185
6.28195,4.466606697E-05,-0.000701226876117,6.28195,6.28195
6.28205,2.6924228223E-05,-7.1723895072937,6.28205,6.28205
