Device ID,
Remarks,_A3_228
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.04135,2.7434127333E-05,-0.000321804749547,6.04135,6.04135
6.04145,2.7906588002E-05,-4.4767471991E-05,6.04145,6.04145
6.04155,2.8146501791E-05,-2.1827632736E-05,6.04155,6.04155
6.04165,2.8274533179E-05,0.000133614405058,6.04165,6.04165
6.04175,2.8322770959E-05,-0.000205838921829,6.04175,6.04175
6.04185,2.8362657758E-05,-0.000235252577113,6.04185,6.04185
6.04195,2.8401391319E-05,-0.000258614629274,6.04195,6.04195
6.04205,1.5829160475E-05,-9.57062911987305,6.04205,6.04205
6.04215,6.54315897E-07,-9.99704074859619,6.04215,6.04215
6.04225,6.1262917E-08,-9.99741554260254,6.04225,6.04225
6.04235,-3.3119335E-08,-9.99766159057617,6.04235,6.04235
6.04245,-8.6349971E-08,-9.9978609085083,6.04245,6.04245
6.04255,-1.17953682E-07,-9.99777698516846,6.04255,6.04255
6.04265,-1.26981305E-07,-9.99765872955322,6.04265,6.04265
6.04275,-1.10690806E-07,-9.99766159057617,6.04275,6.04275
6.04285,-1.34356682E-07,-9.99764251708984,6.04285,6.04285
6.04295,-1.34145751E-07,-9.99751567840576,6.04295,6.04295
6.04305,-3.535865289E-06,-0.437183678150177,6.04305,6.04305
6.04315,2.181417949E-05,-0.000998107832856,6.04315,6.04315
6.04325,2.6370646083E-05,-0.001006903708912,6.04325,6.04325
6.04335,2.767487058E-05,-0.000856950413436,6.04335,6.04335
6.04345,2.818766734E-05,-0.000362125370884,6.04345,6.04345
6.04355,2.8367692721E-05,-0.000424541445682,6.04355,6.04355
6.04365,2.8510101401E-05,-0.000538466614671,6.04365,6.04365
6.04375,2.8573176678E-05,-0.000205275980989,6.04375,6.04375
6.04385,2.8626547646E-05,-0.00017931034381,6.04385,6.04385
6.04395,2.8645959901E-05,-1.5424180674E-05,6.04395,6.04395
6.04405,1.5921770682E-05,-9.55062580108643,6.04405,6.04405
6.04415,6.72251645E-07,-9.99734592437744,6.04415,6.04415
6.04425,8.8704361E-08,-9.99771785736084,6.04425,6.04425
6.04435,-4.0354088E-08,-9.99806022644043,6.04435,6.04435
6.04445,-8.0950272E-08,-9.99807929992676,6.04445,6.04445
6.04455,-6.0617026E-08,-9.99818515777588,6.04455,6.04455
6.04465,-1.09179169E-07,-9.99785709381104,6.04465,6.04465
6.04475,-1.18143518E-07,-9.99800586700439,6.04475,6.04475
6.04485,-1.16090504E-07,-9.99813461303711,6.04485,6.04485
6.04495,-1.33941853E-07,-9.99819374084473,6.04495,6.04495
6.04505,-3.464649808E-06,-0.457648694515228,6.04505,6.04505
6.04515,2.1997544536E-05,-0.001472807722166,6.04515,6.04515
6.04525,2.6619827622E-05,-0.001023791963235,6.04525,6.04525
6.04535,2.7924508686E-05,-0.001012251712382,6.04535,6.04535
6.04545,2.8420585295E-05,-0.000870812800713,6.04545,6.04545
6.04555,2.866581417E-05,-0.000901070889086,6.04555,6.04555
6.04565,2.8797045161E-05,-0.000660554389469,6.04565,6.04565
6.04575,2.8843302061E-05,-0.000620233768132,6.04575,6.04575
6.04585,2.8848406146E-05,-0.000577731698286,6.04585,6.04585
6.04595,2.8909180401E-05,-0.000492375809699,6.04595,6.04595
6.04605,1.6079908164E-05,-9.53089904785156,6.04605,6.04605
6.04615,7.06892649E-07,-9.99700927734375,6.04615,6.04615
6.04625,1.22635285E-07,-9.99736022949219,6.04625,6.04625
6.04635,-2.1680126E-08,-9.99739933013916,6.04635,6.04635
6.04645,-5.8451519E-08,-9.99757766723633,6.04645,6.04645
6.04655,-9.1018457E-08,-9.99731540679932,6.04655,6.04655
6.04665,-1.24872045E-07,-9.99774074554443,6.04665,6.04665
6.04675,-1.26453983E-07,-9.9979248046875,6.04675,6.04675
6.04685,-1.49873784E-07,-9.99779415130615,6.04685,6.04685
6.04695,-1.46998161E-07,-9.99784374237061,6.04695,6.04695
6.04705,-3.392238796E-06,-0.477136433124542,6.04705,6.04705
6.04715,2.2178757717E-05,-0.000944276573136,6.04715,6.04715
6.04725,2.6876368793E-05,-0.000423697027145,6.04725,6.04725
6.04735,2.8200807719E-05,-0.000452758860774,6.04735,6.04735
6.04745,2.8657721487E-05,-0.000274939928204,6.04745,6.04745
6.04755,2.8886921427E-05,-4.35880906E-07,6.04755,6.04755
6.04765,2.8999744245E-05,-0.000156159396283,6.04765,6.04765
6.04775,2.9055985578E-05,-0.000293376215268,6.04775,6.04775
6.04785,2.9131151678E-05,-0.000413493718952,6.04785,6.04785
6.04795,2.9116175938E-05,-0.000396464776713,6.04795,6.04795
6.04805,1.6121073713E-05,-9.51098728179932,6.04805,6.04805
6.04815,7.04298259E-07,-9.99721813201904,6.04815,6.04815
6.04825,9.8568655E-08,-9.99742221832275,6.04825,6.04825
6.04835,-5.4507208E-08,-9.99777317047119,6.04835,6.04835
6.04845,-6.8294725E-08,-9.99785709381104,6.04845,6.04845
6.04855,-6.7310403E-08,-9.99808406829834,6.04855,6.04855
6.04865,-9.4105005E-08,-9.99824810028076,6.04865,6.04865
6.04875,-9.9279717E-08,-9.99834823608398,6.04875,6.04875
6.04885,-9.8597724E-08,-9.99825954437256,6.04885,6.04885
6.04895,-1.08166724E-07,-9.99804973602295,6.04895,6.04895
6.04905,-3.328412731E-06,-0.497810661792755,6.04905,6.04905
6.04915,2.2398928195E-05,-0.001237428048626,6.04915,6.04915
6.04925,2.7062933441E-05,-0.000791719590779,6.04925,6.04925
6.04935,2.8398009817E-05,-0.000129841908347,6.04935,6.04935
6.04945,2.8876114811E-05,-0.000156159396283,6.04945,6.04945
6.04955,2.9153616197E-05,-0.000256714702118,6.04955,6.04955
6.04965,2.9265167541E-05,-0.000513063918334,6.04965,6.04965
6.04975,2.9326638469E-05,-0.000482383620692,6.04975,6.04975
6.04985,2.9388747862E-05,-0.000444807315944,6.04985,6.04985
6.04995,2.9420674764E-05,-0.000483509502374,6.04995,6.04995
6.05005,1.6237407181E-05,-9.49068641662598,6.05005,6.05005
6.05015,7.02934301E-07,-9.99695682525635,6.05015,6.05015
6.05025,9.4075936E-08,-9.99726390838623,6.05025,6.05025
6.05035,-3.603787E-09,-9.99747657775879,6.05035,6.05035
6.05045,-5.0963656E-08,-9.99747371673584,6.05045,6.05045
6.05055,-5.1258951E-08,-9.99745559692383,6.05055,6.05055
6.05065,-6.8111923E-08,-9.99764728546143,6.05065,6.05065
6.05075,-8.2356443E-08,-9.99797439575195,6.05075,6.05075
6.05085,-1.01909258E-07,-9.99805545806885,6.05085,6.05085
6.05095,-1.27550805E-07,-9.99807643890381,6.05095,6.05095
6.05105,-3.248042958E-06,-0.517794072628021,6.05105,6.05105
6.05115,2.2565523977E-05,-0.001608687569387,6.05115,6.05115
6.05125,2.7307283744E-05,-0.001123010297306,6.05125,6.05125
6.05135,2.8596412449E-05,-0.000891641597264,6.05135,6.05135
6.05145,2.9109989555E-05,-0.000632829556707,6.05145,6.05145
6.05155,2.9358754546E-05,-0.00055056985002,6.05155,6.05155
6.05165,2.9467015338E-05,-0.000371554633602,6.05165,6.05165
6.05175,2.9545059078E-05,-0.00049645715626,6.05175,6.05175
6.05185,2.9548320526E-05,-0.000166714540683,6.05185,6.05185
6.05195,2.9576845918E-05,-0.000240530149313,6.05195,6.05195
6.05205,1.6314957975E-05,-9.47055912017822,6.05205,6.05205
6.05215,7.02863986E-07,-9.99662208557129,6.05215,6.05215
6.05225,8.5941238E-08,-9.99726581573486,6.05225,6.05225
6.05235,-6.7310403E-08,-9.99774932861328,6.05235,6.05235
6.05245,-5.3150252E-08,-9.99774932861328,6.05245,6.05245
6.05255,-1.03336525E-07,-9.99734115600586,6.05255,6.05255
6.05265,-1.21363655E-07,-9.99760150909424,6.05265,6.05265
6.05275,-1.14311696E-07,-9.99780750274658,6.05275,6.05275
6.05285,-1.15598347E-07,-9.99788856506348,6.05285,6.05285
6.05295,-1.50886223E-07,-9.99787712097168,6.05295,6.05295
6.05305,-3.227955858E-06,-0.537690341472626,6.05305,6.05305
6.05315,2.270060213E-05,-0.001206606975757,6.05315,6.05315
6.05325,2.7457203032E-05,-0.000465917604743,6.05325,6.05325
6.05335,2.8796166589E-05,-0.000459725240944,6.05335,6.05335
6.05345,2.9301965697E-05,-0.000465847231681,6.05345,6.05345
6.05355,2.9545277357E-05,-0.000558802857995,6.05355,6.05355
6.05365,2.96672697E-05,-0.000474995031254,6.05365,6.05365
6.05375,2.9766988519E-05,-0.000411523447838,6.05375,6.05375
6.05385,2.980028512E-05,-0.000552680867258,6.05385,6.05385
6.05395,2.9817827453E-05,-0.000262695946731,6.05395,6.05395
6.05405,1.6379261069E-05,-9.45065498352051,6.05405,6.05405
6.05415,6.74255432E-07,-9.99703788757324,6.05415,6.05415
6.05425,7.3173197E-08,-9.99746036529541,6.05425,6.05425
6.05435,-6.768304E-08,-9.99772644042969,6.05435,6.05435
6.05445,-1.03470114E-07,-9.99755191802979,6.05445,6.05445
6.05455,-9.9771881E-08,-9.99766254425049,6.05455,6.05455
6.05465,-1.14965566E-07,-9.99736022949219,6.05465,6.05465
6.05475,-1.03055292E-07,-9.99772930145264,6.05475,6.05475
6.05485,-1.12652415E-07,-9.99762725830078,6.05485,6.05485
6.05495,-1.09073703E-07,-9.99723434448242,6.05495,6.05495
6.05505,-3.12659904E-06,-0.557301878929138,6.05505,6.05505
6.05515,2.2848747903E-05,-0.001075090025552,6.05515,6.05515
6.05525,2.770640458E-05,-0.000483650248498,6.05525,6.05525
6.05535,2.905384099E-05,-0.000489068566822,6.05535,6.05535
6.05545,2.95406644E-05,-0.000312868040055,6.05545,6.05545
6.05555,2.9792910937E-05,-0.000309068214847,6.05555,6.05555
6.05565,2.9910635931E-05,-0.000120764489111,6.05565,6.05565
6.05575,2.998760101E-05,0.000143888086313,6.05575,6.05575
6.05585,3.001938785E-05,-0.000146519028931,6.05585,6.05585
6.05595,3.0044227969E-05,5.2902763855E-05,6.05595,6.05595
6.05605,1.654251173E-05,-9.43046474456787,6.05605,6.05605
6.05615,7.1374069E-07,-9.99725246429443,6.05615,6.05615
6.05625,8.2278156E-08,-9.99758434295654,6.05625,6.05625
6.05635,3.16693E-09,-9.99778747558594,6.05635,6.05635
6.05645,-8.2166608E-08,-9.99767875671387,6.05645,6.05645
6.05655,-7.5557601E-08,-9.99792194366455,6.05655,6.05655
6.05665,-1.13228943E-07,-9.99806976318359,6.05665,6.05665
6.05675,-9.4238594E-08,-9.99795818328857,6.05675,6.05675
6.05685,-1.12047758E-07,-9.99799251556396,6.05685,6.05685
6.05695,-1.10058025E-07,-9.99814128875732,6.05695,6.05695
6.05705,-3.068242904E-06,-0.57739120721817,6.05705,6.05705
6.05715,2.3068983865E-05,-0.000936536176596,6.05715,6.05715
6.05725,2.7870912163E-05,-0.00035966251744,6.05725,6.05725
6.05735,2.9235763577E-05,-0.000302805477986,6.05735,6.05735
6.05745,2.9769526009E-05,-0.000153907632921,6.05745,6.05745
6.05755,2.9986273148E-05,-0.000295346515486,6.05755,6.05755
6.05765,3.013155947E-05,-0.000281835935311,6.05765,6.05765
6.05775,3.0192875784E-05,-0.000439951953012,6.05775,6.05775
6.05785,3.0216167943E-05,-0.000188106292626,6.05785,6.05785
6.05795,3.0230559787E-05,4.4177180825E-05,6.05795,6.05795
6.05805,1.6600542949E-05,-9.41062450408936,6.05805,6.05805
6.05815,6.93562129E-07,-9.99720764160156,6.05815,6.05815
6.05825,1.06464313E-07,-9.99740695953369,6.05825,6.05825
6.05835,-3.9573663E-08,-9.99753761291504,6.05835,6.05835
6.05845,-8.7559279E-08,-9.99783706665039,6.05845,6.05845
6.05855,-1.04152107E-07,-9.99790954589844,6.05855,6.05855
6.05865,-1.23332285E-07,-9.99785900115967,6.05865,6.05865
6.05875,-1.24204121E-07,-9.99783420562744,6.05875,6.05875
6.05885,-1.05424689E-07,-9.99771118164063,6.05885,6.05885
6.05895,-1.39594661E-07,-9.99813747406006,6.05895,6.05895
6.05905,-3.022155624E-06,-0.597148835659027,6.05905,6.05905
6.05915,2.3173995942E-05,-0.000941250764299,6.05915,6.05915
6.05925,2.8051064874E-05,-0.00044466656982,6.05925,6.05925
6.05935,2.9441212973E-05,-0.000369232497178,6.05935,6.05935
6.05945,2.9936200008E-05,-0.000262273737462,6.05945,6.05945
6.05955,3.0184874049E-05,-0.000294431752991,6.05955,6.05955
6.05965,3.0343573599E-05,-0.000401179393521,6.05965,6.05965
6.05975,3.0397915907E-05,3.0525865441E-05,6.05975,6.05975
6.05985,3.0436352972E-05,-2.105358908E-05,6.05985,6.05985
6.05995,3.0473876905E-05,8.078599421E-06,6.05995,6.05995
6.06005,1.6736836187E-05,-9.39085960388184,6.06005,6.06005
6.06015,7.17003047E-07,-9.99700832366943,6.06015,6.06015
6.06025,1.10774231E-07,-9.99776268005371,6.06025,6.06025
6.06035,7.3352E-11,-9.99781131744385,6.06035,6.06035
6.06045,-8.15268E-08,-9.99774932861328,6.06045,6.06045
6.06055,-9.4308902E-08,-9.99769687652588,6.06055,6.06055
6.06065,-9.3746436E-08,-9.99783611297607,6.06065,6.06065
6.06075,-1.14663237E-07,-9.99781322479248,6.06075,6.06075
6.06085,-1.32219299E-07,-9.99746417999268,6.06085,6.06085
6.06095,-1.43475702E-07,-9.99755668640137,6.06095,6.06095
6.06105,-2.975435564E-06,-0.617254018783569,6.06105,6.06105
6.06115,2.3346483431E-05,-0.000843158341013,6.06115,6.06115
6.06125,2.8227279472E-05,-0.000194087537238,6.06125,6.06125
6.06135,2.9624661693E-05,0.000164716897416,6.06135,6.06135
6.06145,3.0143777622E-05,0.000126155442558,6.06145,6.06145
6.06155,3.036489943E-05,0.000325436500134,6.06155,6.06155
6.06165,3.0518593121E-05,0.000114474423754,6.06165,6.06165
6.06175,3.0583516491E-05,8.5060761194E-05,6.06175,6.06175
6.06185,3.0593233532E-05,-0.000100217148429,6.06185,6.06185
6.06195,3.0619303288E-05,0.000316077610478,6.06195,6.06195
6.06205,1.6774944015E-05,-9.37054824829102,6.06205,6.06205
6.06215,7.12622807E-07,-9.99688053131104,6.06215,6.06215
6.06225,8.7396621E-08,-9.99740791320801,6.06225,6.06225
6.06235,-3.3302136E-08,-9.9975700378418,6.06235,6.06235
6.06245,-5.4978276E-08,-9.99778938293457,6.06245,6.06245
6.06255,-7.5782587E-08,-9.99790096282959,6.06255,6.06255
6.06265,-1.08750285E-07,-9.99805068969727,6.06265,6.06265
6.06275,-1.30953737E-07,-9.99813175201416,6.06275,6.06275
6.06285,-1.29997545E-07,-9.99824523925781,6.06285,6.06285
6.06295,-1.38772052E-07,-9.99813365936279,6.06295,6.06295
6.06305,-2.936512601E-06,-0.637288928031921,6.06305,6.06305
6.06315,2.3489617888E-05,-0.001121532637626,6.06315,6.06315
6.06325,2.8431833925E-05,-0.000776449858677,6.06325,6.06325
6.06335,2.9793944123E-05,-0.000399138749344,6.06335,6.06335
6.06345,3.0356946809E-05,-0.000429396808613,6.06345,6.06345
6.06355,3.0610914109E-05,-0.000167910780874,6.06355,6.06355
6.06365,3.0726903788E-05,0.000166898287716,6.06365,6.06365
6.06375,3.0810755561E-05,5.4873056797E-05,6.06375,6.06375
6.06385,3.0845661968E-05,-3.2453142921E-05,6.06385,6.06385
6.06395,3.0858140235E-05,-4.8567322665E-05,6.06395,6.06395
6.06405,1.6903833966E-05,-9.35066413879395,6.06405,6.06405
6.06415,7.25798657E-07,-9.99715232849121,6.06415,6.06415
6.06425,9.0159752E-08,-9.99779891967773,6.06425,6.06425
6.06435,-3.0588225E-08,-9.99783229827881,6.06435,6.06435
6.06445,-9.0814567E-08,-9.99796009063721,6.06445,6.06445
6.06455,-8.0331553E-08,-9.99794769287109,6.06455,6.06455
6.06465,-1.171381E-07,-9.99812984466553,6.06465,6.06465
6.06475,-1.24344737E-07,-9.99810218811035,6.06475,6.06475
6.06485,-1.33562196E-07,-9.99793243408203,6.06485,6.06485
6.06495,-1.2511812E-07,-9.99793338775635,6.06495,6.06495
6.06505,-2.870253866E-06,-0.657376527786255,6.06505,6.06505
6.06515,2.3626536859E-05,-0.000905926222913,6.06515,6.06515
6.06525,2.8579483114E-05,-0.000364588253433,6.06525,6.06525
6.06535,2.9997656384E-05,-0.000201335395104,6.06535,6.06535
6.06545,3.0511246223E-05,-0.000218997665797,6.06545,6.06545
6.06555,3.0795159546E-05,-0.000384502287488,6.06555,6.06555
6.06565,3.0915380194E-05,0.000164927987498,6.06565,6.06565
6.06575,3.0969968066E-05,7.2535323852E-05,6.06575,6.06575
6.06585,3.10196192E-05,9.0338333393E-05,6.06585,6.06585
6.06595,3.1035022403E-05,0.00011081530829,6.06595,6.06595
6.06605,1.7022015527E-05,-9.33006858825684,6.06605,6.06605
6.06615,7.51531559E-07,-9.99674701690674,6.06615,6.06615
6.06625,1.10570333E-07,-9.99711322784424,6.06625,6.06625
6.06635,-2.9125806E-08,-9.99736499786377,6.06635,6.06635
6.06645,-4.692091E-08,-9.99771690368652,6.06645,6.06645
6.06655,-6.5946416E-08,-9.99762058258057,6.06655,6.06655
6.06665,-9.7458724E-08,-9.99738883972168,6.06665,6.06665
6.06675,-8.8009251E-08,-9.99757671356201,6.06675,6.06675
6.06685,-9.1939505E-08,-9.99772930145264,6.06685,6.06685
6.06695,-1.19964511E-07,-9.99750709533691,6.06695,6.06695
6.06705,-2.817712129E-06,-0.676757991313934,6.06705,6.06705
6.06715,2.3811315259E-05,-0.000441148207756,6.06715,6.06715
6.06725,2.8820781154E-05,-0.000123860663734,6.06725,6.06725
6.06735,3.0214023354E-05,-8.2836348156E-05,6.06735,6.06735
6.06745,3.0723698728E-05,0.000170416664332,6.06745,6.06745
6.06755,3.0957184208E-05,8.5553336248E-05,6.06755,6.06755
6.06765,3.1094336009E-05,9.6178846434E-05,6.06765,6.06765
6.06775,3.1195369957E-05,0.000431199005106,6.06775,6.06775
6.06785,3.1227136787E-05,0.000381660211133,6.06785,6.06785
6.06795,3.1233696063E-05,0.000556382990908,6.06795,6.06795
6.06805,1.7111377019E-05,-9.31052017211914,6.06805,6.06805
6.06815,7.30966349E-07,-9.99658489227295,6.06815,6.06815
6.06825,1.26143689E-07,-9.99690723419189,6.06825,6.06825
6.06835,-2.7593078E-08,-9.99706840515137,6.06835,6.06835
6.06845,-6.7957238E-08,-9.99724674224854,6.06845,6.06845
6.06855,-6.5531594E-08,-9.99751472473145,6.06855,6.06855
6.06865,-8.5935149E-08,-9.99721908569336,6.06865,6.06865
6.06875,-1.00840573E-07,-9.99737358093262,6.06875,6.06875
6.06885,-9.7690744E-08,-9.99790477752686,6.06885,6.06885
6.06895,-8.5843745E-08,-9.99799823760986,6.06895,6.06895
6.06905,-2.783542186E-06,-0.697017848491669,6.06905,6.06905
6.06915,2.3900860469E-05,-0.000804526498541,6.06915,6.06915
6.06925,2.895938087E-05,-0.000293094752124,6.06925,6.06925
6.06935,3.0344628613E-05,-0.000141945143696,6.06935,6.06935
6.06945,3.0866718589E-05,-0.000101835605165,6.06945,6.06945
6.06955,3.1105515518E-05,0.000139806754305,6.06955,6.06955
6.06965,3.1215386116E-05,-0.000111757435661,6.06965,6.06965
6.06975,3.1309537007E-05,-0.000109505672299,6.06975,6.06975
6.06985,3.1358646083E-05,0.000142832563142,6.06985,6.06985
6.06995,3.1374474929E-05,2.3137266908E-05,6.06995,6.06995
6.07005,1.7192105588E-05,-9.29067420959473,6.07005,6.07005
6.07015,7.14021951E-07,-9.99709320068359,6.07015,6.07015
6.07025,6.4855691E-08,-9.99739456176758,6.07025,6.07025
6.07035,-1.6582753E-08,-9.99787521362305,6.07035,6.07035
6.07045,-7.4650622E-08,-9.9977855682373,6.07045,6.07045
6.07055,-8.5225032E-08,-9.99819374084473,6.07055,6.07055
6.07065,-1.06669155E-07,-9.99802398681641,6.07065,6.07065
6.07075,-1.11098593E-07,-9.99794483184814,6.07075,6.07075
6.07085,-8.7594429E-08,-9.99786472320557,6.07085,6.07085
6.07095,-1.20273867E-07,-9.99827003479004,6.07095,6.07095
6.07105,-2.735767566E-06,-0.717068731784821,6.07105,6.07105
6.07115,2.4066015612E-05,-0.000776872038841,6.07115,6.07115
6.07125,2.909925206E-05,-0.000418771291152,6.07125,6.07125
6.07135,3.0522340239E-05,-0.000184165706742,6.07135,6.07135
6.07145,3.1057359593E-05,-9.1984140454E-05,6.07145,6.07145
6.07155,3.133352584E-05,-0.00026375145535,6.07155,6.07155
6.07165,3.1454856071E-05,1.95661778E-06,6.07165,6.07165
6.07175,3.1513452996E-05,0.000336062017595,6.07175,6.07175
6.07185,3.1536204915E-05,0.000271464552497,6.07185,6.07185
6.07195,3.1575262256E-05,5.3747175116E-05,6.07195,6.07195
6.07205,1.7289996322E-05,-9.27068519592285,6.07205,6.07205
6.07215,7.33609909E-07,-9.99697780609131,6.07215,6.07215
6.07225,1.13670943E-07,-9.99738502502441,6.07225,6.07225
6.07235,-1.6814772E-08,-9.9976224899292,6.07235,6.07235
6.07245,-5.6208677E-08,-9.997971534729,6.07245,6.07245
6.07255,-8.9190436E-08,-9.99775981903076,6.07255,6.07255
6.07265,-1.21405833E-07,-9.9978141784668,6.07265,6.07265
6.07275,-1.28232799E-07,-9.99760341644287,6.07275,6.07275
6.07285,-1.38673627E-07,-9.99793815612793,6.07285,6.07285
6.07295,-1.32753641E-07,-9.99766635894775,6.07295,6.07295
6.07305,-2.762287977E-06,-0.737124383449554,6.07305,6.07305
6.07315,2.4164208298E-05,-0.000790945545305,6.07315,6.07315
6.07325,2.9280459785E-05,-0.000181280629477,6.07325,6.07325
6.07335,3.0679770134E-05,-8.248451195E-05,6.07335,6.07335
6.07345,3.1216983189E-05,0.000102582293039,6.07345,6.07345
6.07355,3.1465890061E-05,6.9298417657E-05,6.07355,6.07355
6.07365,3.1588810089E-05,0.00048840790987,6.07365,6.07365
6.07375,3.1650892197E-05,0.000147617567563,6.07375,6.07375
6.07385,3.1675583159E-05,0.000137132796226,6.07385,6.07385
6.07395,3.1742569263E-05,0.000215311200009,6.07395,6.07395
6.07405,1.7380631107E-05,-9.25049686431885,6.07405,6.07405
6.07415,7.05662274E-07,-9.9970006942749,6.07415,6.07415
6.07425,1.04235532E-07,-9.99751663208008,6.07425,6.07425
6.07435,-2.802269E-09,-9.99786472320557,6.07435,6.07435
6.07445,-7.3286635E-08,-9.99799251556396,6.07445,6.07445
6.07455,-7.9909704E-08,-9.99793815612793,6.07455,6.07455
6.07465,-9.7817299E-08,-9.9980936050415,6.07465,6.07465
6.07475,-9.3528477E-08,-9.99781227111816,6.07475,6.07475
6.07485,-1.09200265E-07,-9.99792861938477,6.07485,6.07485
6.07495,-1.04665361E-07,-9.99789333343506,6.07495,6.07495
6.07505,-2.651242539E-06,-0.757034003734589,6.07505,6.07505
6.07515,2.4324315746E-05,-0.000596942089032,6.07515,6.07515
6.07525,2.9425140383E-05,-0.000187050769455,6.07525,6.07525
6.07535,3.0876322853E-05,-0.000160451818374,6.07535,6.07535
6.07545,3.1437724829E-05,-0.000114853610285,6.07545,6.07545
6.07555,3.1659870729E-05,-0.00015707417333,6.07555,6.07555
6.07565,3.1782234146E-05,0.00021108915098,6.07565,6.07565
6.07575,3.1883893826E-05,0.000214466796024,6.07575,6.07575
6.07585,3.1899460737E-05,3.6507113691E-05,6.07585,6.07585
6.07595,3.1927858799E-05,0.000222770162509,6.07595,6.07595
6.07605,1.7478501832E-05,-9.23046779632568,6.07605,6.07605
6.07615,7.33602917E-07,-9.99678325653076,6.07615,6.07615
6.07625,1.0512845E-07,-9.99718952178955,6.07625,6.07625
6.07635,-1.065647E-09,-9.99738025665283,6.07635,6.07635
6.07645,-2.760714E-08,-9.99732780456543,6.07645,6.07645
6.07655,-6.8350971E-08,-9.99770069122314,6.07655,6.07655
6.07665,-8.5358622E-08,-9.99797630310059,6.07665,6.07665
6.07675,-1.10472847E-07,-9.99801063537598,6.07675,6.07675
6.07685,-8.3368882E-08,-9.99779415130615,6.07685,6.07685
6.07695,-1.07154278E-07,-9.99769496917725,6.07695,6.07695
6.07705,-2.63550055E-06,-0.777182698249817,6.07705,6.07705
6.07715,2.4435592422E-05,-0.000872149772476,6.07715,6.07715
6.07725,2.9572704079E-05,-0.000461765914224,6.07725,6.07725
6.07735,3.1004434277E-05,-6.0177979321E-05,6.07735,6.07735
6.07745,3.1554689485E-05,-6.1022390582E-05,6.07745,6.07745
6.07755,3.1800867873E-05,0.000182027317351,6.07755,6.07755
6.07765,3.1940555345E-05,0.000572426826693,6.07765,6.07765
6.07775,3.201117579E-05,0.000317766447552,6.07775,6.07775
6.07785,3.2064806874E-05,0.000212215032661,6.07785,6.07785
6.07795,3.2068983273E-05,0.000199759961106,6.07795,6.07795
6.07805,1.7582240616E-05,-9.21049308776855,6.07805,6.07805
6.07815,7.40851704E-07,-9.9969596862793,6.07815,6.07815
6.07825,7.903693E-08,-9.99713611602783,6.07825,6.07825
6.07835,-5.1582372E-08,-9.99747276306152,6.07835,6.07835
6.07845,-8.961932E-08,-9.99758243560791,6.07845,6.07845
6.07855,-9.4006573E-08,-9.9977388381958,6.07855,6.07855
6.07865,-9.0111477E-08,-9.99772644042969,6.07865,6.07865
6.07875,-1.04911436E-07,-9.99758052825928,6.07875,6.07875
6.07885,-1.19127833E-07,-9.99769306182861,6.07885,6.07885
6.07895,-1.30313936E-07,-9.99792385101318,6.07895,6.07895
6.07905,-2.591592647E-06,-0.797101318836212,6.07905,6.07905
6.07915,2.4539276637E-05,-0.000983119476587,6.07915,6.07915
6.07925,2.9712948162E-05,-0.000412719702581,6.07925,6.07925
6.07935,3.1151292205E-05,-0.000329193338985,6.07935,6.07935
6.07945,3.1688421586E-05,-0.000229552810197,6.07945,6.07945
6.07955,3.197035403E-05,7.6687014371E-05,6.07955,6.07955
6.07965,3.2106443541E-05,2.7781528843E-05,6.07965,6.07965
6.07975,3.2178282709E-05,-0.000139974843478,6.07975,6.07975
6.07985,3.2182968425E-05,-8.8184286142E-05,6.07985,6.07985
6.07995,3.2226882468E-05,2.6796382372E-05,6.07995,6.07995
6.08005,1.7685188141E-05,-9.19073581695557,6.08005,6.08005
6.08015,7.63561388E-07,-9.99699878692627,6.08015,6.08015
6.08025,1.15119299E-07,-9.99733352661133,6.08025,6.08025
6.08035,-2.2819126E-08,-9.99754524230957,6.08035,6.08035
6.08045,-4.3060968E-08,-9.99774074554443,6.08045,6.08045
6.08055,-5.1940944E-08,-9.9980993270874,6.08055,6.08055
6.08065,-6.5454259E-08,-9.99804210662842,6.08065,6.08065
6.08075,-6.0103773E-08,-9.99803066253662,6.08075,6.08075
6.08085,-7.130393E-08,-9.99827194213867,6.08085,6.08085
6.08095,-1.11632936E-07,-9.99821853637695,6.08095,6.08095
6.08105,-2.588632697E-06,-0.817184329032898,6.08105,6.08105
6.08115,2.4653851142E-05,-0.000829858880024,6.08115,6.08115
6.08125,2.9855878893E-05,-0.000487731565954,6.08125,6.08125
6.08135,3.1339524867E-05,-4.1952767788E-05,6.08135,6.08135
6.08145,3.1895277061E-05,0.000101737881778,6.08145,6.08145
6.08155,3.2162402931E-05,-7.3688555858E-05,6.08155,6.08155
6.08165,3.2306532376E-05,0.000245921110036,6.08165,6.08165
6.08175,3.2351923437E-05,0.000439572759205,6.08175,6.08175
6.08185,3.2390638808E-05,0.000218196277274,6.08185,6.08185
6.08195,3.2410633139E-05,0.000287789822323,6.08195,6.08195
6.08205,1.7752894564E-05,-9.17078685760498,6.08205,6.08205
6.08215,7.42904717E-07,-9.99704074859619,6.08215,6.08215
6.08225,1.18726135E-07,-9.9974479675293,6.08225,6.08225
6.08235,-3.048349E-09,-9.99780654907227,6.08235,6.08235
6.08245,-1.9226356E-08,-9.99802780151367,6.08245,6.08245
