Device ID,,,,
Remarks,A3_LTD_1ms_1ms_228,,,
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.65445,0.000101907,9.993719101,6.65445,6.65445
6.65455,0.000101985,9.99359417,6.65455,6.65455
6.65465,0.000102024,9.99341774,6.65465,6.65465
6.65475,0.00010207,9.993674278,6.65475,6.65475
6.65485,0.000102044,9.993715286,6.65485,6.65485
6.65495,0.000102044,9.993857384,6.65495,6.65495
6.65505,0.00011965,6.551317692,6.65505,6.65505
6.65515,4.91E-05,-0.00135575,6.65515,6.65515
6.65525,2.12E-05,-0.001266875,6.65525,6.65525
6.65535,1.85E-05,-0.001434139,6.65535,6.65535
6.65545,1.77E-05,-0.001607384,6.65545,6.65545
6.65555,1.73E-05,-0.00142668,6.65555,6.65555
6.65565,1.71E-05,-0.001466297,6.65565,6.65565
6.65575,1.70E-05,-0.001438643,6.65575,6.65575
6.65585,1.69E-05,-0.001366516,6.65585,6.65585
6.65595,1.69E-05,-0.00133471,6.65595,6.65595
6.65605,1.38E-05,3.43128562,6.65605,6.65605
6.65615,9.39E-05,9.993997574,6.65615,6.65615
6.65625,0.000100935,9.993593216,6.65625,6.65625
6.65635,0.000101683,9.993765831,6.65635,6.65635
6.65645,0.000101897,9.9938097,6.65645,6.65645
6.65655,0.000101969,9.993936539,6.65655,6.65655
6.65665,0.000102026,9.993818283,6.65665,6.65665
6.65675,0.000102036,9.993887901,6.65675,6.65675
6.65685,0.000102041,9.994015694,6.65685,6.65685
6.65695,0.000102056,9.994193077,6.65695,6.65695
6.65705,0.000119687,6.571579456,6.65705,6.65705
6.65715,4.92E-05,-0.001397829,6.65715,6.65715
6.65725,2.11E-05,-0.001198548,6.65725,6.65725
6.65735,1.84E-05,-0.001565445,6.65735,6.65735
6.65745,1.76E-05,-0.001765641,6.65745,6.65745
6.65755,1.72E-05,-0.00133288,6.65755,6.65755
6.65765,1.71E-05,-0.001103552,6.65765,6.65765
6.65775,1.70E-05,-0.001157735,6.65775,6.65775
6.65785,1.69E-05,-0.001377001,6.65785,6.65785
6.65795,1.69E-05,-0.001299667,6.65795,6.65795
6.65805,1.37E-05,3.41128993,6.65805,6.65805
6.65815,9.38E-05,9.994035721,6.65815,6.65815
6.65825,0.000100951,9.994003296,6.65825,6.65825
6.65835,0.000101698,9.993943214,6.65835,6.65835
6.65845,0.000101931,9.993561745,6.65845,6.65845
6.65855,0.000102015,9.993810654,6.65855,6.65855
6.65865,0.000102039,9.993790627,6.65865,6.65865
6.65875,0.000102032,9.993945122,6.65875,6.65875
6.65885,0.000102049,9.993928909,6.65885,6.65885
6.65895,0.000102056,9.994007111,6.65895,6.65895
6.65905,0.000119693,6.591434002,6.65905,6.65905
6.65915,4.94E-05,-0.001802795,6.65915,6.65915
6.65925,2.12E-05,-0.001492333,6.65925,6.65925
6.65935,1.85E-05,-0.001529346,6.65935,6.65935
6.65945,1.76E-05,-0.001481637,6.65945,6.65945
6.65955,1.73E-05,-0.001464327,6.65955,6.65955
6.65965,1.71E-05,-0.001499722,6.65965,6.65965
6.65975,1.70E-05,-0.001473475,6.65975,6.65975
6.65985,1.69E-05,-0.001568823,6.65985,6.65985
6.65995,1.68E-05,-0.001525898,6.65995,6.65995
6.66005,1.36E-05,3.391292334,6.66005,6.66005
6.66015,9.38E-05,9.994379044,6.66015,6.66015
6.66025,0.00010093,9.99414444,6.66025,6.66025
6.66035,0.000101662,9.994224548,6.66035,6.66035
6.66045,0.000101897,9.994170189,6.66045,6.66045
6.66055,0.000101994,9.993844032,6.66055,6.66055
6.66065,0.000102017,9.994089127,6.66065,6.66065
6.66075,0.000102055,9.99377346,6.66075,6.66075
6.66085,0.000102051,9.993906021,6.66085,6.66085
6.66095,0.00010206,9.994078636,6.66095,6.66095
6.66105,0.000119655,6.611785412,6.66105,6.66105
6.66115,4.96E-05,-0.001549753,6.66115,6.66115
6.66125,2.12E-05,-0.001593944,6.66125,6.66125
6.66135,1.84E-05,-0.001460175,6.66135,6.66135
6.66145,1.76E-05,-0.001260683,6.66145,6.66145
6.66155,1.72E-05,-0.00123908,6.66155,6.66155
6.66165,1.70E-05,-0.001280527,6.66165,6.66165
6.66175,1.69E-05,-0.00122557,6.66175,6.66175
6.66185,1.69E-05,-0.001198548,6.66185,6.66185
6.66195,1.68E-05,-0.001414014,6.66195,6.66195
6.66205,1.35E-05,3.371159792,6.66205,6.66205
6.66215,9.37E-05,9.994199753,6.66215,6.66215
6.66225,0.000100938,9.993886948,6.66225,6.66225
6.66235,0.000101699,9.993998528,6.66235,6.66235
6.66245,0.000101903,9.994199753,6.66245,6.66245
6.66255,0.000101983,9.994229317,6.66255,6.66255
6.66265,0.000102001,9.994129181,6.66265,6.66265
6.66275,0.000102051,9.993920326,6.66275,6.66275
6.66285,0.000102055,9.994006157,6.66285,6.66285
6.66295,0.000102063,9.993947029,6.66295,6.66295
6.66305,0.000119642,6.631240845,6.66305,6.66305
6.66315,4.97E-05,-0.001866689,6.66315,6.66315
6.66325,2.12E-05,-0.001656712,6.66325,6.66325
6.66335,1.84E-05,-0.001941841,6.66335,6.66335
6.66345,1.76E-05,-0.001909683,6.66345,6.66345
6.66355,1.72E-05,-0.002009535,6.66355,6.66355
6.66365,1.71E-05,-0.001516258,6.66365,6.66365
6.66375,1.70E-05,-0.001324366,6.66375,6.66375
6.66385,1.69E-05,-0.001219588,6.66385,6.66385
6.66395,1.68E-05,-0.001231903,6.66395,6.66395
6.66405,1.34E-05,3.351215363,6.66405,6.66405
6.66415,9.36E-05,9.994057655,6.66415,6.66415
6.66425,0.000100927,9.99418354,6.66425,6.66425
6.66435,0.000101689,9.994132042,6.66435,6.66435
6.66445,0.000101928,9.994260788,6.66445,6.66445
6.66455,0.000102014,9.993725777,6.66455,6.66455
6.66465,0.000102015,9.993768692,6.66465,6.66465
6.66475,0.00010203,9.993869781,6.66475,6.66475
6.66485,0.000102069,9.994159698,6.66485,6.66485
6.66495,0.00010209,9.993890762,6.66495,6.66495
6.66505,0.000119647,6.651435852,6.66505,6.66505
6.66515,4.99E-05,-0.001534272,6.66515,6.66515
6.66525,2.12E-05,-0.001155413,6.66525,6.66525
6.66535,1.84E-05,-0.001585218,6.66535,6.66535
6.66545,1.76E-05,-0.001643975,6.66545,6.66545
6.66555,1.73E-05,-0.001629902,6.66555,6.66555
6.66565,1.71E-05,-0.001701466,6.66565,6.66565
6.66575,1.70E-05,-0.00159704,6.66575,6.66575
6.66585,1.69E-05,-0.001175116,6.66585,6.66585
6.66595,1.68E-05,-0.001556579,6.66595,6.66595
6.66605,1.34E-05,3.331132889,6.66605,6.66605
6.66615,9.35E-05,9.994277,6.66615,6.66615
6.66625,0.000100953,9.994332314,6.66625,6.66625
6.66635,0.000101714,9.994165421,6.66635,6.66635
6.66645,0.00010192,9.994102478,6.66645,6.66645
6.66655,0.000101982,9.99373436,6.66655,6.66655
6.66665,0.000102036,9.993484497,6.66665,6.66665
6.66675,0.000102059,9.993674278,6.66675,6.66675
6.66685,0.000102084,9.993504524,6.66685,6.66685
6.66695,0.00010208,9.993346214,6.66695,6.66695
6.66705,0.000119636,6.671009541,6.66705,6.66705
6.66715,5.00E-05,-0.001636939,6.66715,6.66715
6.66725,2.12E-05,-0.001876611,6.66725,6.66725
6.66735,1.84E-05,-0.001954085,6.66735,6.66735
6.66745,1.76E-05,-0.001660441,6.66745,6.66745
6.66755,1.72E-05,-0.001504577,6.66755,6.66755
6.66765,1.71E-05,-0.0015817,6.66765,6.66765
6.66775,1.70E-05,-0.001471504,6.66775,6.66775
6.66785,1.69E-05,-0.001240417,6.66785,6.66785
6.66795,1.68E-05,-0.001162168,6.66795,6.66795
6.66805,1.33E-05,3.311089277,6.66805,6.66805
6.66815,9.35E-05,9.994217873,6.66815,6.66815
6.66825,0.000100971,9.994436264,6.66825,6.66825
6.66835,0.000101724,9.994211197,6.66835,6.66835
6.66845,0.000101949,9.994218826,6.66845,6.66845
6.66855,0.000102007,9.99434948,6.66855,6.66855
6.66865,0.000102032,9.994486809,6.66865,6.66865
6.66875,0.000102068,9.99423027,6.66875,6.66875
6.66885,0.000102071,9.994305611,6.66885,6.66885
6.66895,0.000102031,9.994332314,6.66895,6.66895
6.66905,0.000119577,6.691719532,6.66905,6.66905
6.66915,5.02E-05,-0.001363209,6.66915,6.66915
6.66925,2.12E-05,-0.001348713,6.66925,6.66925
6.66935,1.84E-05,-0.001253083,6.66935,6.66935
6.66945,1.76E-05,-0.001224373,6.66945,6.66945
6.66955,1.72E-05,-0.00124295,6.66955,6.66955
6.66965,1.70E-05,-0.001510769,6.66965,6.66965
6.66975,1.69E-05,-0.001439628,6.66975,6.66975
6.66985,1.69E-05,-0.001607314,6.66985,6.66985
6.66995,1.68E-05,-0.001627931,6.66995,6.66995
6.67005,1.31E-05,3.291205883,6.67005,6.67005
6.67015,9.33E-05,9.99421978,6.67015,6.67015
6.67025,0.00010092,9.993900299,6.67025,6.67025
6.67035,0.000101691,9.994007111,6.67035,6.67035
6.67045,0.000101884,9.994225502,6.67045,6.67045
6.67055,0.000101964,9.994405746,6.67055,6.67055
6.67065,0.000102022,9.994254112,6.67065,6.67065
6.67075,0.000102048,9.993937492,6.67075,6.67075
6.67085,0.000102052,9.994178772,6.67085,6.67085
6.67095,0.000102081,9.994366646,6.67095,6.67095
6.67105,0.000119579,6.7117033,6.67105,6.67105
6.67115,5.03E-05,-0.001368416,6.67115,6.67115
6.67125,2.12E-05,-0.001439628,6.67125,6.67125
6.67135,1.84E-05,-0.001648338,6.67135,6.67135
6.67145,1.76E-05,-0.001651997,6.67145,6.67145
6.67155,1.72E-05,-0.001322677,6.67155,6.67155
6.67165,1.70E-05,-0.001276375,6.67165,6.67165
6.67175,1.69E-05,-0.001190667,6.67175,6.67175
6.67185,1.68E-05,-0.001115444,6.67185,6.67185
6.67195,1.68E-05,-0.001346602,6.67195,6.67195
6.67205,1.30E-05,3.271172285,6.67205,6.67205
6.67215,9.33E-05,9.994544983,6.67215,6.67215
6.67225,0.000100916,9.99444294,6.67225,6.67225
6.67235,0.000101685,9.994416237,6.67235,6.67235
6.67245,0.000101887,9.994377136,6.67245,6.67245
6.67255,0.000101964,9.994487762,6.67255,6.67255
6.67265,0.000102012,9.994585037,6.67265,6.67265
6.67275,0.000102028,9.994608879,6.67275,6.67275
6.67285,0.000102059,9.994423866,6.67285,6.67285
6.67295,0.000102057,9.994656563,6.67295,6.67295
6.67305,0.000119559,6.731703758,6.67305,6.67305
6.67315,5.05E-05,-0.001573397,6.67315,6.67315
6.67325,2.12E-05,-0.001590566,6.67325,6.67325
6.67335,1.84E-05,-0.001418869,6.67335,6.67335
6.67345,1.76E-05,-0.001439346,6.67345,6.67345
6.67355,1.72E-05,-0.001549894,6.67355,6.67355
6.67365,1.70E-05,-0.001378126,6.67365,6.67365
6.67375,1.69E-05,-0.001506266,6.67375,6.67375
6.67385,1.68E-05,-0.001836783,6.67385,6.67385
6.67395,1.68E-05,-0.001753256,6.67395,6.67395
6.67405,1.29E-05,3.250864506,6.67405,6.67405
6.67415,9.32E-05,9.993970871,6.67415,6.67415
6.67425,0.000100919,9.994293213,6.67425,6.67425
6.67435,0.000101691,9.994073868,6.67435,6.67435
6.67445,0.000101927,9.994186401,6.67445,6.67445
6.67455,0.000102029,9.994245529,6.67455,6.67455
6.67465,0.00010207,9.994107246,6.67465,6.67465
6.67475,0.000102053,9.993920326,6.67475,6.67475
6.67485,0.000102054,9.994163513,6.67485,6.67485
6.67495,0.000102087,9.994196892,6.67495,6.67495
6.67505,0.000119532,6.751761913,6.67505,6.67505
6.67515,5.06E-05,-0.001374749,6.67515,6.67515
6.67525,2.12E-05,-0.001537157,6.67525,6.67525
6.67535,1.84E-05,-0.001548557,6.67535,6.67535
6.67545,1.75E-05,-0.001494866,6.67545,6.67545
6.67555,1.72E-05,-0.001280034,6.67555,6.67555
6.67565,1.70E-05,-0.001296852,6.67565,6.67565
6.67575,1.69E-05,-0.000953669,6.67575,6.67575
6.67585,1.68E-05,-0.001088142,6.67585,6.67585
6.67595,1.68E-05,-0.001192215,6.67595,6.67595
6.67605,1.29E-05,3.231662512,6.67605,6.67605
6.67615,9.31E-05,9.994561195,6.67615,6.67615
6.67625,0.00010095,9.994355202,6.67625,6.67625
6.67635,0.000101721,9.994184494,6.67635,6.67635
6.67645,0.000101944,9.994242668,6.67645,6.67645
6.67655,0.000101987,9.994095802,6.67655,6.67655
6.67665,0.000102032,9.994116783,6.67665,6.67665
6.67675,0.000102066,9.993890762,6.67675,6.67675
6.67685,0.000102091,9.994205475,6.67685,6.67685
6.67695,0.000102071,9.994155884,6.67695,6.67695
6.67705,0.000119518,6.771712303,6.67705,6.67705
6.67715,5.08E-05,-0.001129377,6.67715,6.67715
6.67725,2.12E-05,-0.001048806,6.67725,6.67725
6.67735,1.84E-05,-0.001065765,6.67735,6.67735
6.67745,1.75E-05,-0.001212481,6.67745,6.67745
6.67755,1.72E-05,-0.000950151,6.67755,6.67755
6.67765,1.70E-05,-0.000993708,6.67765,6.67765
6.67775,1.69E-05,-0.001125507,6.67775,6.67775
6.67785,1.69E-05,-0.001035225,6.67785,6.67785
6.67795,1.68E-05,-0.00098646,6.67795,6.67795
6.67805,1.28E-05,3.211439133,6.67805,6.67805
6.67815,9.30E-05,9.994026184,6.67815,6.67815
6.67825,0.000100892,9.994176865,6.67825,6.67825
6.67835,0.000101693,9.994267464,6.67835,6.67835
6.67845,0.000101904,9.994279861,6.67845,6.67845
6.67855,0.000101989,9.994427681,6.67855,6.67855
6.67865,0.000102056,9.994547844,6.67865,6.67865
6.67875,0.000102053,9.994636536,6.67875,6.67875
6.67885,0.00010208,9.994727135,6.67885,6.67885
6.67895,0.000102077,9.994467735,6.67895,6.67895
6.67905,0.000119519,6.791813374,6.67905,6.67905
6.67915,5.10E-05,-0.001366164,6.67915,6.67915
6.67925,2.12E-05,-0.001201433,6.67925,6.67925
6.67935,1.84E-05,-0.001200096,6.67935,6.67935
6.67945,1.76E-05,-0.001355046,6.67945,6.67945
6.67955,1.72E-05,-0.001273068,6.67955,6.67955
6.67965,1.70E-05,-0.001336328,6.67965,6.67965
6.67975,1.69E-05,-0.001157876,6.67975,6.67975
6.67985,1.68E-05,-0.001300581,6.67985,6.67985
6.67995,1.68E-05,-0.001390511,6.67995,6.67995
6.68005,1.27E-05,3.191215277,6.68005,6.68005
6.68015,9.30E-05,9.994065285,6.68015,6.68015
6.68025,0.000100913,9.99389267,6.68025,6.68025
6.68035,0.00010169,9.993993759,6.68035,6.68035
6.68045,0.000101898,9.994253159,6.68045,6.68045
6.68055,0.000101968,9.994058609,6.68055,6.68055
6.68065,0.000102019,9.994056702,6.68065,6.68065
6.68075,0.00010203,9.993929863,6.68075,6.68075
6.68085,0.000102022,9.993815422,6.68085,6.68085
6.68095,0.000102054,9.994086266,6.68095,6.68095
6.68105,0.000119494,6.811504364,6.68105,6.68105
6.68115,5.11E-05,-0.001529909,6.68115,6.68115
6.68125,2.12E-05,-0.001358283,6.68125,6.68125
6.68135,1.84E-05,-0.001178212,6.68135,6.68135
6.68145,1.75E-05,-0.001422317,6.68145,6.68145
6.68155,1.72E-05,-0.001298822,6.68155,6.68155
6.68165,1.70E-05,-0.001354694,6.68165,6.68165
6.68175,1.69E-05,-0.001417955,6.68175,6.68175
6.68185,1.68E-05,-0.001168853,6.68185,6.68185
6.68195,1.68E-05,-0.001276023,6.68195,6.68195
6.68205,1.26E-05,3.171311378,6.68205,6.68205
6.68215,9.29E-05,9.993877411,6.68215,6.68215
6.68225,0.000100929,9.993992805,6.68225,6.68225
6.68235,0.000101723,9.993859291,6.68235,6.68235
6.68245,0.000101913,9.993848801,6.68245,6.68245
6.68255,0.000101992,9.994007111,6.68255,6.68255
6.68265,0.000102016,9.994003296,6.68265,6.68265
6.68275,0.000102025,9.99401474,6.68275,6.68275
6.68285,0.000102046,9.993747711,6.68285,6.68285
6.68295,0.000102047,9.994015694,6.68295,6.68295
6.68305,0.00011949,6.831465244,6.68305,6.68305
6.68315,5.13E-05,-0.001308111,6.68315,6.68315
6.68325,2.12E-05,-0.001200026,6.68325,6.68325
6.68335,1.84E-05,-0.001017211,6.68335,6.68335
6.68345,1.75E-05,-0.001057391,6.68345,6.68345
6.68355,1.72E-05,-0.001032833,6.68355,6.68355
6.68365,1.70E-05,-0.001072872,6.68365,6.68365
6.68375,1.69E-05,-0.000916445,6.68375,6.68375
6.68385,1.68E-05,-0.00125815,6.68385,6.68385
6.68395,1.68E-05,-0.001005178,6.68395,6.68395
6.68405,1.25E-05,3.151177168,6.68405,6.68405
6.68415,9.28E-05,9.994399071,6.68415,6.68415
6.68425,0.000100931,9.994459152,6.68425,6.68425
6.68435,0.000101715,9.99437809,6.68435,6.68435
6.68445,0.000101927,9.994178772,6.68445,6.68445
6.68455,0.000101988,9.993900299,6.68455,6.68455
6.68465,0.000102032,9.993948936,6.68465,6.68465
6.68475,0.000102071,9.994018555,6.68475,6.68475
6.68485,0.000102058,9.994045258,6.68485,6.68485
6.68495,0.00010205,9.994036674,6.68495,6.68495
6.68505,0.000119441,6.851260185,6.68505,6.68505
6.68515,5.14E-05,-0.001663749,6.68515,6.68515
6.68525,2.12E-05,-0.001600066,6.68525,6.68525
6.68535,1.83E-05,-0.001484522,6.68535,6.68535
6.68545,1.75E-05,-0.001483748,6.68545,6.68545
6.68555,1.72E-05,-0.001273208,6.68555,6.68555
6.68565,1.70E-05,-0.001070339,6.68565,6.68565
6.68575,1.69E-05,-0.001297837,6.68575,6.68575
6.68585,1.68E-05,-0.00143245,6.68585,6.68585
6.68595,1.67E-05,-0.001458768,6.68595,6.68595
6.68605,1.24E-05,3.131388187,6.68605,6.68605
6.68615,9.27E-05,9.993990898,6.68615,6.68615
6.68625,0.000100897,9.993901253,6.68625,6.68625
6.68635,0.000101716,9.994297981,6.68635,6.68635
6.68645,0.000101905,9.994040489,6.68645,6.68645
6.68655,0.000101987,9.993782043,6.68655,6.68655
6.68665,0.000102016,9.993824959,6.68665,6.68665
6.68675,0.000102047,9.993930817,6.68675,6.68675
6.68685,0.000102059,9.993762016,6.68685,6.68685
6.68695,0.000102083,9.993875504,6.68695,6.68695
6.68705,0.000119448,6.871337891,6.68705,6.68705
6.68715,5.16E-05,-0.00146306,6.68715,6.68715
6.68725,2.12E-05,-0.001219518,6.68725,6.68725
6.68735,1.84E-05,-0.001228947,6.68735,6.68735
6.68745,1.75E-05,-0.001132262,6.68745,6.68745
6.68755,1.72E-05,-0.001186656,6.68755,6.68755
6.68765,1.70E-05,-0.001319088,6.68765,6.68765
6.68775,1.68E-05,-0.001343787,6.68775,6.68775
6.68785,1.68E-05,-0.001208118,6.68785,6.68785
6.68795,1.67E-05,-0.001032551,6.68795,6.68795
6.68805,1.23E-05,3.111418962,6.68805,6.68805
6.68815,9.26E-05,9.994492531,6.68815,6.68815
6.68825,0.000100926,9.99414444,6.68825,6.68825
6.68835,0.000101709,9.994077682,6.68835,6.68835
6.68845,0.00010193,9.994413376,6.68845,6.68845
6.68855,0.00010199,9.994013786,6.68855,6.68855
6.68865,0.00010204,9.994389534,6.68865,6.68865
6.68875,0.000102042,9.994563103,6.68875,6.68875
6.68885,0.000102044,9.994351387,6.68885,6.68885
6.68895,0.000102083,9.99421978,6.68895,6.68895
6.68905,0.000119436,6.891664982,6.68905,6.68905
6.68915,5.17E-05,-0.00124098,6.68915,6.68915
6.68925,2.12E-05,-0.001409862,6.68925,6.68925
6.68935,1.84E-05,-0.001297415,6.68935,6.68935
6.68945,1.75E-05,-0.001193341,6.68945,6.68945
6.68955,1.72E-05,-0.001050988,6.68955,6.68955
6.68965,1.70E-05,-0.001055491,6.68965,6.68965
6.68975,1.69E-05,-0.000966687,6.68975,6.68975
6.68985,1.68E-05,-0.001051128,6.68985,6.68985
6.68995,1.68E-05,-0.001083075,6.68995,6.68995
6.69005,1.23E-05,3.091619253,6.69005,6.69005
6.69015,9.25E-05,9.994439125,6.69015,6.69015
6.69025,0.000100896,9.994337082,6.69025,6.69025
6.69035,0.000101711,9.994076729,6.69035,6.69035
6.69045,0.000101906,9.994176865,6.69045,6.69045
6.69055,0.000101985,9.99406147,6.69055,6.69055
6.69065,0.000102018,9.994153023,6.69065,6.69065
6.69075,0.000102045,9.994399071,6.69075,6.69075
6.69085,0.000102051,9.994569778,6.69085,6.69085
6.69095,0.000102052,9.994411469,6.69095,6.69095
6.69105,0.000119364,6.911746025,6.69105,6.69105
6.69115,5.19E-05,-0.001010174,6.69115,6.69115
6.69125,2.12E-05,-0.001006515,6.69125,6.69125
6.69135,1.84E-05,-0.001085256,6.69135,6.69135
6.69145,1.75E-05,-0.000755303,6.69145,6.69145
6.69155,1.71E-05,-0.000926366,6.69155,6.69155
6.69165,1.69E-05,-0.000962887,6.69165,6.69165
6.69175,1.69E-05,-0.000933755,6.69175,6.69175
6.69185,1.68E-05,-0.000622871,6.69185,6.69185
6.69195,1.67E-05,-0.000750659,6.69195,6.69195
6.69205,1.22E-05,3.071799994,6.69205,6.69205
6.69215,9.24E-05,9.99429512,6.69215,6.69215
6.69225,0.000100879,9.99406147,6.69225,6.69225
6.69235,0.00010167,9.994401932,6.69235,6.69235
6.69245,0.000101908,9.994429588,6.69245,6.69245
6.69255,0.000101981,9.994470596,6.69255,6.69255
6.69265,0.000102031,9.994178772,6.69265,6.69265
6.69275,0.000102044,9.99420166,6.69275,6.69275
6.69285,0.000102041,9.993953705,6.69285,6.69285
6.69295,0.000102062,9.994005203,6.69295,6.69295
6.69305,0.000119339,6.931439877,6.69305,6.69305
6.69315,5.20E-05,-0.001308955,6.69315,6.69315
6.69325,2.12E-05,-0.001142254,6.69325,6.69325
6.69335,1.83E-05,-0.000934881,6.69335,6.69335
6.69345,1.75E-05,-0.000956976,6.69345,6.69345
6.69355,1.71E-05,-0.001096515,6.69355,6.69355
6.69365,1.69E-05,-0.001013411,6.69365,6.69365
6.69375,1.68E-05,-0.001195663,6.69375,6.69375
6.69385,1.68E-05,-0.001206992,6.69385,6.69385
6.69395,1.67E-05,-0.001159565,6.69395,6.69395
6.69405,1.21E-05,3.051335096,6.69405,6.69405
6.69415,9.23E-05,9.993850708,6.69415,6.69415
6.69425,0.000100877,9.993831635,6.69425,6.69425
6.69435,0.000101687,9.993859291,6.69435,6.69435
6.69445,0.000101888,9.994165421,6.69445,6.69445
6.69455,0.000101981,9.993881226,6.69455,6.69455
6.69465,0.000102006,9.993813515,6.69465,6.69465
6.69475,0.000102002,9.993770599,6.69475,6.69475
6.69485,0.000102038,9.993625641,6.69485,6.69485
6.69495,0.000102067,9.994157791,6.69495,6.69495
6.69505,0.000119329,6.951417446,6.69505,6.69505
6.69515,5.22E-05,-0.001755508,6.69515,6.69515
6.69525,2.12E-05,-0.001471364,6.69525,6.69525
6.69535,1.83E-05,-0.00136532,6.69535,6.69535
6.69545,1.75E-05,-0.001482904,6.69545,6.69545
6.69555,1.71E-05,-0.001423514,6.69555,6.69555
6.69565,1.69E-05,-0.001220573,6.69565,6.69565
6.69575,1.68E-05,-0.001299315,6.69575,6.69575
6.69585,1.67E-05,-0.000968024,6.69585,6.69585
6.69595,1.67E-05,-0.000991527,6.69595,6.69595
6.69605,1.20E-05,3.030987263,6.69605,6.69605
6.69615,9.22E-05,9.993737221,6.69615,6.69615
6.69625,0.000100893,9.993796349,6.69625,6.69625
6.69635,0.000101712,9.993769646,6.69635,6.69635
6.69645,0.000101924,9.993583679,6.69645,6.69645
6.69655,0.000101992,9.994066238,6.69655,6.69655
6.69665,0.000102032,9.994226456,6.69665,6.69665
6.69675,0.000102039,9.99400425,6.69675,6.69675
6.69685,0.000102056,9.993756294,6.69685,6.69685
6.69695,0.000102073,9.993626595,6.69695,6.69695
6.69705,0.000119314,6.971214294,6.69705,6.69705
6.69715,5.24E-05,-0.001548064,6.69715,6.69715
6.69725,2.12E-05,-0.001819542,6.69725,6.69725
6.69735,1.83E-05,-0.001502888,6.69735,6.69735
6.69745,1.75E-05,-0.001220784,6.69745,6.69745
6.69755,1.71E-05,-0.00146496,6.69755,6.69755
6.69765,1.70E-05,-0.001518017,6.69765,6.69765
6.69775,1.68E-05,-0.001549683,6.69775,6.69775
6.69785,1.68E-05,-0.001595774,6.69785,6.69785
6.69795,1.68E-05,-0.001476149,6.69795,6.69795
6.69805,1.20E-05,3.011163235,6.69805,6.69805
6.69815,9.22E-05,9.994062424,6.69815,6.69815
6.69825,0.00010089,9.994096756,6.69825,6.69825
6.69835,0.000101707,9.993824005,6.69835,6.69835
6.69845,0.000101928,9.993679047,6.69845,6.69845
6.69855,0.000101985,9.993414879,6.69855,6.69855
6.69865,0.000102058,9.993480682,6.69865,6.69865
6.69875,0.000102059,9.993550301,6.69875,6.69875
6.69885,0.000102053,9.993835449,6.69885,6.69885
6.69895,0.000102044,9.993995667,6.69895,6.69895
6.69905,0.000119277,6.991182327,6.69905,6.69905
6.69915,5.26E-05,-0.001559112,6.69915,6.69915
