A1_LTP,,,,,,,,,,,,,,,,
7.02125,-1.18E-08,-0.001912914,,,,,,,,,,,,,,
7.02135,2.15E-06,-0.001608928,,,,,,,,,,,,,,
7.02145,3.08E-06,-0.001400994,,,,,,,,,,,,,,
7.02155,3.55E-06,-0.001371369,,,,,,,,,,,,,,
7.02165,3.78E-06,-0.001508374,,,,,,,,,,,,,,
7.02175,3.97E-06,-0.001074139,,,,,,,,,,,,,,
7.02185,4.05E-06,-0.001013131,,,,,,,,,,,,,,
7.02195,4.09E-06,-0.000940512,,,,,,,,,,,,,,
7.02205,4.14E-06,-0.000995891,,,,,,,,,,,,,,
7.02215,4.16E-06,-0.000862545,,,,,,,,,,,,,,
7.02225,4.14E-06,-0.000850583,,,,,,,,,,,,,,
7.02235,4.15E-06,-0.000838691,,,,,,,,,,,,,,
7.02245,4.17E-06,-0.000637019,,,,,,,,,,,,,,
7.02255,4.19E-06,-0.000996454,,,,,,,,,,,,,,
7.02265,4.20E-06,-0.000559052,,,,,,,,,,,,,,
7.02275,4.22E-06,-0.000633641,,,,,,,,,,,,,,
7.02285,4.21E-06,-0.000920176,,,,,,,,,,,,,,
7.02295,4.18E-06,-0.000721459,,,,,,,,,,,,,,
7.02305,4.17E-06,-0.000827995,,,,,,,,,,,,,,
7.02315,4.18E-06,-0.000784156,,,,,,,,,,,,,,
7.02325,4.19E-06,-0.000855931,,,,,,,,,,,,,,
7.02335,4.18E-06,-0.000867471,,,,,,,,,,,,,,
7.02345,4.19E-06,-0.0010379,,,,,,,,,,,,,,
7.02355,4.20E-06,-0.000936923,,,,,,,,,,,,,,
7.02365,4.16E-06,-0.00068705,,,,,,,,,,,,,,
7.02375,4.16E-06,-0.000728496,,,,,,,,,,,,,,
7.02385,4.16E-06,-0.000924609,,,,,,,,,,,,,,
7.02395,4.15E-06,-0.000828769,,,,,,,,,,,,,,
7.02405,4.15E-06,-0.000615557,,,,,,,,,,,,,,
7.02415,4.16E-06,-0.000712593,,,,,,,,,,,,,,
7.02425,4.17E-06,-0.000973866,,,,,,,,,,,,,,
7.02435,4.15E-06,-0.000653485,,,,,,,,,,,,,,
7.02445,4.13E-06,-0.001105593,,,,,,,,,,,,,,
7.02455,4.12E-06,-0.000940723,,,,,,,,,,,,,,
7.02465,4.16E-06,-0.00059895,,,,,,,,,,,,,,
7.02475,4.14E-06,-0.000573548,,,,,,,,,,,,,,
7.02485,4.13E-06,-0.000769098,,,,,,,,,,,,,,
7.02495,4.12E-06,-0.00074848,,,,,,,,,,,,,,
7.02505,4.10E-06,-0.0007216,,,,,,,,,,,,,,
7.02515,4.14E-06,-0.000454557,,,,,,,,,,,,,,
7.02525,4.14E-06,-0.00050684,,,,,,,,,,,,,,
7.02535,4.13E-06,-0.000699434,,,,,,,,,,,,,,
7.02545,4.15E-06,-0.000845868,,,,,,,,,,,,,,
7.02555,4.12E-06,-0.000982662,,,,,,,,,,,,,,
7.02565,4.12E-06,-0.0008078,,,,,,,,,,,,,,
7.02575,4.10E-06,-0.000733422,,,,,,,,,,,,,,
7.02585,4.11E-06,-0.000700068,,,,,,,,,,,,,,
7.02595,4.11E-06,-0.000540123,,,,,,,,,,,,,,
7.02605,4.09E-06,-0.000223824,,,,,,,,,,,,,,
7.02615,4.06E-06,-0.000391367,,,,,,,,,,,,,,
7.02625,4.08E-06,-0.000378772,,,,,,,,,,,,,,
7.02635,4.09E-06,-0.000537098,,,,,,,,,,,,,,
7.02645,4.09E-06,-0.00067185,,,,,,,,,,,,,,
7.02655,4.10E-06,-0.000650881,,,,,,,,,,,,,,
7.02665,4.11E-06,-0.000571507,,,,,,,,,,,,,,
7.02675,4.10E-06,-0.000721389,,,,,,,,,,,,,,
7.02685,4.10E-06,-0.000584244,,,,,,,,,,,,,,
7.02695,4.13E-06,-0.000791685,,,,,,,,,,,,,,
7.02705,4.11E-06,-0.000753828,,,,,,,,,,,,,,
7.02715,4.09E-06,-0.000783875,,,,,,,,,,,,,,
7.02725,4.06E-06,-0.000750802,,,,,,,,,,,,,,
7.02735,4.06E-06,-0.000793515,,,,,,,,,,,,,,
7.02745,4.04E-06,-0.000782608,,,,,,,,,,,,,,
7.02755,4.04E-06,-0.000978088,,,,,,,,,,,,,,
7.02765,4.04E-06,-0.000988713,,,,,,,,,,,,,,
7.02775,4.06E-06,-0.000868104,,,,,,,,,,,,,,
7.02785,4.06E-06,-0.000858464,,,,,,,,,,,,,,
7.02795,4.03E-06,-0.000826025,,,,,,,,,,,,,,
7.02805,4.04E-06,-0.001060136,,,,,,,,,,,,,,
7.02815,4.04E-06,-0.000830387,,,,,,,,,,,,,,
7.02825,4.07E-06,-0.001021363,,,,,,,,,,,,,,
7.02835,4.07E-06,-0.001167445,,,,,,,,,,,,,,
7.02845,4.07E-06,-0.000895899,,,,,,,,,,,,,,
7.02855,4.09E-06,-0.000848964,,,,,,,,,,,,,,
7.02865,4.07E-06,-0.00095747,,,,,,,,,,,,,,
7.02875,4.05E-06,-0.000785212,,,,,,,,,,,,,,
7.02885,4.02E-06,-0.00093629,,,,,,,,,,,,,,
7.02895,3.99E-06,-0.000859519,,,,,,,,,,,,,,
7.02905,4.02E-06,-0.000546034,,,,,,,,,,,,,,
7.02915,4.04E-06,-0.000858042,,,,,,,,,,,,,,
7.02925,3.98E-06,-0.00067375,,,,,,,,,,,,,,
7.02935,4.01E-06,-0.000559967,,,,,,,,,,,,,,
7.02945,4.04E-06,-0.000700631,,,,,,,,,,,,,,
7.02955,4.01E-06,-0.000849246,,,,,,,,,,,,,,
7.02965,4.01E-06,-0.000778034,,,,,,,,,,,,,,
7.02975,4.04E-06,-0.000724344,,,,,,,,,,,,,,
7.02985,4.04E-06,-0.000668543,,,,,,,,,,,,,,
7.02995,4.01E-06,-0.000646518,,,,,,,,,,,,,,
7.03005,3.99E-06,-0.000712734,,,,,,,,,,,,,,
7.03015,3.98E-06,-0.000864093,,,,,,,,,,,,,,
7.03025,3.99E-06,-0.001014045,,,,,,,,,,,,,,
7.03035,3.99E-06,-0.00111277,,,,,,,,,,,,,,
7.03045,4.01E-06,-0.000780356,,,,,,,,,,,,,,
7.03055,4.01E-06,-0.000800763,,,,,,,,,,,,,,
7.03065,4.00E-06,-0.000822154,,,,,,,,,,,,,,
7.03075,4.00E-06,-0.0007907,,,,,,,,,,,,,,
7.03085,4.00E-06,-0.000792741,,,,,,,,,,,,,,
7.03095,4.01E-06,-0.001018971,,,,,,,,,,,,,,
7.03105,3.98E-06,-0.000908143,,,,,,,,,,,,,,
7.03115,4.01E-06,-0.001045992,,,,,,,,,,,,,,
7.03125,4.00E-06,-0.001274051,,,,,,,,,,,,,,
7.03135,4.00E-06,-0.001157101,,,,,,,,,,,,,,
7.03145,4.02E-06,-0.001095249,,,,,,,,,,,,,,
7.03155,4.03E-06,-0.001000676,,,,,,,,,,,,,,
7.03165,4.04E-06,-0.000873522,,,,,,,,,,,,,,
7.03175,4.00E-06,-0.000856353,,,,,,,,,,,,,,
7.03185,3.97E-06,-0.000846853,,,,,,,,,,,,,,
7.03195,3.95E-06,-0.000691201,,,,,,,,,,,,,,
7.03205,3.95E-06,-0.001079416,,,,,,,,,,,,,,
7.03215,3.95E-06,-0.001007501,,,,,,,,,,,,,,
7.03225,3.96E-06,-0.000811951,,,,,,,,,,,,,,
7.03235,3.94E-06,-0.000877674,,,,,,,,,,,,,,
7.03245,3.96E-06,-0.001010386,,,,,,,,,,,,,,
7.03255,3.97E-06,-0.001058517,,,,,,,,,,,,,,
7.03265,3.97E-06,-0.001140706,,,,,,,,,,,,,,
7.03275,3.95E-06,-0.001090323,,,,,,,,,,,,,,
7.03285,4.00E-06,-0.000988784,,,,,,,,,,,,,,
7.03295,3.97E-06,-0.000774797,,,,,,,,,,,,,,
7.03305,3.99E-06,-0.000920176,,,,,,,,,,,,,,
7.03315,3.98E-06,-0.000802241,,,,,,,,,,,,,,
7.03325,3.98E-06,-0.001220854,,,,,,,,,,,,,,
7.03335,3.98E-06,-0.000999057,,,,,,,,,,,,,,
7.03345,3.98E-06,-0.001315498,,,,,,,,,,,,,,
7.03355,3.95E-06,-0.001433222,,,,,,,,,,,,,,
7.03365,3.96E-06,-0.001340619,,,,,,,,,,,,,,
7.03375,3.97E-06,-0.001262722,,,,,,,,,,,,,,
7.03385,3.96E-06,-0.001165194,,,,,,,,,,,,,,
7.03395,3.94E-06,-0.001026148,,,,,,,,,,,,,,
7.03405,3.94E-06,-0.001173989,,,,,,,,,,,,,,
7.03415,3.95E-06,-0.001170119,,,,,,,,,,,,,,
7.03425,3.94E-06,-0.001083568,,,,,,,,,,,,,,
7.03435,3.96E-06,-0.001148446,,,,,,,,,,,,,,
7.03445,3.95E-06,-0.001204318,,,,,,,,,,,,,,
7.03455,3.95E-06,-0.00124119,,,,,,,,,,,,,,
7.03465,3.94E-06,-0.001588944,,,,,,,,,,,,,,
7.03475,3.96E-06,-0.001313668,,,,,,,,,,,,,,
7.03485,3.94E-06,-0.001490993,,,,,,,,,,,,,,
7.03495,3.96E-06,-0.001290517,,,,,,,,,,,,,,
7.03505,3.95E-06,-0.001217828,,,,,,,,,,,,,,
7.03515,3.97E-06,-0.000982943,,,,,,,,,,,,,,
7.03525,3.93E-06,-0.001034663,,,,,,,,,,,,,,
7.03535,3.95E-06,-0.001092364,,,,,,,,,,,,,,
7.03545,3.92E-06,-0.00089604,,,,,,,,,,,,,,
7.03555,3.93E-06,-0.000680154,,,,,,,,,,,,,,
7.03565,3.94E-06,-0.000943397,,,,,,,,,,,,,,
7.03575,3.93E-06,-0.001014679,,,,,,,,,,,,,,
7.03585,3.95E-06,-0.000809488,,,,,,,,,,,,,,
7.03595,3.92E-06,-0.000788941,,,,,,,,,,,,,,
7.03605,3.93E-06,-0.000999128,,,,,,,,,,,,,,
7.03615,3.92E-06,-0.00092679,,,,,,,,,,,,,,
7.03625,3.92E-06,-0.000847275,,,,,,,,,,,,,,
7.03635,3.92E-06,-0.000796611,,,,,,,,,,,,,,
7.03645,3.90E-06,-0.001099541,,,,,,,,,,,,,,
7.03655,3.88E-06,-0.000705064,,,,,,,,,,,,,,
7.03665,3.89E-06,-0.000771701,,,,,,,,,,,,,,
7.03675,3.91E-06,-0.000799778,,,,,,,,,,,,,,
7.03685,3.93E-06,-0.000840098,,,,,,,,,,,,,,
7.03695,3.98E-06,-0.00092679,,,,,,,,,,,,,,
7.03705,3.95E-06,-0.000639341,,,,,,,,,,,,,,
7.03715,3.94E-06,-0.00086346,,,,,,,,,,,,,,
7.03725,3.92E-06,-0.00109539,,,,,,,,,,,,,,
7.03735,3.89E-06,-0.00086353,,,,,,,,,,,,,,
7.03745,3.91E-06,-0.000837354,,,,,,,,,,,,,,
7.03755,3.90E-06,-0.000967814,,,,,,,,,,,,,,
7.03765,3.90E-06,-0.000952122,,,,,,,,,,,,,,
7.03775,3.91E-06,-0.00095353,,,,,,,,,,,,,,
7.03785,3.92E-06,-0.001355466,,,,,,,,,,,,,,
7.03795,3.92E-06,-0.001180393,,,,,,,,,,,,,,
7.03805,3.92E-06,-0.001358633,,,,,,,,,,,,,,
7.03815,3.92E-06,-0.001272855,,,,,,,,,,,,,,
7.03825,3.90E-06,-0.0013352,,,,,,,,,,,,,,
7.03835,3.92E-06,-0.000904906,,,,,,,,,,,,,,
7.03845,3.94E-06,-0.001032552,,,,,,,,,,,,,,
7.03855,3.92E-06,-0.001217969,,,,,,,,,,,,,,
7.03865,3.91E-06,-0.001018549,,,,,,,,,,,,,,
7.03875,3.91E-06,-0.00086923,,,,,,,,,,,,,,
7.03885,3.91E-06,-0.000943538,,,,,,,,,,,,,,
7.03895,3.92E-06,-0.001153302,,,,,,,,,,,,,,
7.03905,3.92E-06,-0.000794078,,,,,,,,,,,,,,
7.03915,3.91E-06,-0.001182645,,,,,,,,,,,,,,
7.03925,3.89E-06,-0.00087873,,,,,,,,,,,,,,
7.03935,3.88E-06,-0.000924398,,,,,,,,,,,,,,
7.03945,3.90E-06,-0.00078676,,,,,,,,,,,,,,
7.03955,3.90E-06,-0.000816032,,,,,,,,,,,,,,
7.03965,3.87E-06,-0.000751295,,,,,,,,,,,,,,
7.03975,3.90E-06,-0.000945508,,,,,,,,,,,,,,
7.03985,3.91E-06,-0.000927423,,,,,,,,,,,,,,
7.03995,3.90E-06,-0.001150909,,,,,,,,,,,,,,
7.04005,3.88E-06,-0.001020027,,,,,,,,,,,,,,
7.04015,3.90E-06,-0.000865219,,,,,,,,,,,,,,
7.04025,3.91E-06,-0.000910465,,,,,,,,,,,,,,
7.04035,3.89E-06,-0.000954656,,,,,,,,,,,,,,
7.04045,3.90E-06,-0.000620623,,,,,,,,,,,,,,
7.04055,3.89E-06,-0.000882952,,,,,,,,,,,,,,
7.04065,3.90E-06,-0.001152105,,,,,,,,,,,,,,
7.04075,3.90E-06,-0.000981395,,,,,,,,,,,,,,
7.04085,3.89E-06,-0.000985898,,,,,,,,,,,,,,
7.04095,3.88E-06,-0.001096867,,,,,,,,,,,,,,
7.04105,3.88E-06,-0.001256319,,,,,,,,,,,,,,
7.04115,3.88E-06,-0.001228665,,,,,,,,,,,,,,
7.04125,3.87E-06,-0.001397335,,,,,,,,,,,,,,
7.04135,3.89E-06,-0.001435262,,,,,,,,,,,,,,
7.04145,3.86E-06,-0.001287703,,,,,,,,,,,,,,
7.04155,3.89E-06,-0.001087579,,,,,,,,,,,,,,
7.04165,3.88E-06,-0.001175397,,,,,,,,,,,,,,
7.04175,3.89E-06,-0.0011951,,,,,,,,,,,,,,
7.04185,3.89E-06,-0.001292347,,,,,,,,,,,,,,
7.04195,3.89E-06,-0.001165053,,,,,,,,,,,,,,
7.04205,3.86E-06,-0.001347444,,,,,,,,,,,,,,
7.04215,3.88E-06,-0.001419852,,,,,,,,,,,,,,
7.04225,3.86E-06,-0.001708568,,,,,,,,,,,,,,
7.04235,3.86E-06,-0.001529976,,,,,,,,,,,,,,
7.04245,3.86E-06,-0.001388327,,,,,,,,,,,,,,
7.04255,3.85E-06,-0.001435473,,,,,,,,,,,,,,
7.04265,3.84E-06,-0.001371721,,,,,,,,,,,,,,
7.04275,3.83E-06,-0.001364684,,,,,,,,,,,,,,
7.04285,3.85E-06,-0.001414152,,,,,,,,,,,,,,
7.04295,3.85E-06,-0.001393535,,,,,,,,,,,,,,
7.04305,3.85E-06,-0.001134232,,,,,,,,,,,,,,
7.04315,3.84E-06,-0.001170401,,,,,,,,,,,,,,
7.04325,3.85E-06,-0.001387061,,,,,,,,,,,,,,
7.04335,3.88E-06,-0.001140917,,,,,,,,,,,,,,
7.04345,3.87E-06,-0.000963803,,,,,,,,,,,,,,
7.04355,3.83E-06,-0.001082442,,,,,,,,,,,,,,
7.04365,3.85E-06,-0.001180534,,,,,,,,,,,,,,
7.04375,3.86E-06,-0.001268915,,,,,,,,,,,,,,
7.04385,3.83E-06,-0.000863671,,,,,,,,,,,,,,
7.04395,3.86E-06,-0.000908002,,,,,,,,,,,,,,
7.04405,3.87E-06,-0.001175186,,,,,,,,,,,,,,
7.04415,3.85E-06,-0.001130855,,,,,,,,,,,,,,
7.04425,3.86E-06,-0.001203333,,,,,,,,,,,,,,
7.04435,3.89E-06,-0.001098697,,,,,,,,,,,,,,
7.04445,3.86E-06,-0.001020308,,,,,,,,,,,,,,
7.04455,3.84E-06,-0.001407678,,,,,,,,,,,,,,
7.04465,3.84E-06,-0.001464324,,,,,,,,,,,,,,
7.04475,3.85E-06,-0.00130065,,,,,,,,,,,,,,
7.04485,3.85E-06,-0.001160057,,,,,,,,,,,,,,
7.04495,3.83E-06,-0.001129447,,,,,,,,,,,,,,
7.04505,3.84E-06,-0.001164279,,,,,,,,,,,,,,
7.04515,3.83E-06,-0.001395223,,,,,,,,,,,,,,
7.04525,3.86E-06,-0.001475934,,,,,,,,,,,,,,
7.04535,3.85E-06,-0.00139656,,,,,,,,,,,,,,
7.04545,3.83E-06,-0.001372706,,,,,,,,,,,,,,
7.04555,3.84E-06,-0.001422737,,,,,,,,,,,,,,
7.04565,3.86E-06,-0.001371862,,,,,,,,,,,,,,
7.04575,3.87E-06,-0.001348289,,,,,,,,,,,,,,
7.04585,3.87E-06,-0.001137047,,,,,,,,,,,,,,
7.04595,3.85E-06,-0.001321057,,,,,,,,,,,,,,
7.04605,3.86E-06,-0.001667051,,,,,,,,,,,,,,
7.04615,3.85E-06,-0.001546583,,,,,,,,,,,,,,
7.04625,3.86E-06,-0.001361025,,,,,,,,,,,,,,
7.04635,3.86E-06,-0.001278625,,,,,,,,,,,,,,
7.04645,3.87E-06,-0.001351455,,,,,,,,,,,,,,
7.04655,3.84E-06,-0.001458061,,,,,,,,,,,,,,
7.04665,3.82E-06,-0.001269337,,,,,,,,,,,,,,
7.04675,3.83E-06,-0.001130221,,,,,,,,,,,,,,
7.04685,3.84E-06,-0.001310853,,,,,,,,,,,,,,
7.04695,3.85E-06,-0.001330767,,,,,,,,,,,,,,
7.04705,3.84E-06,-0.001451165,,,,,,,,,,,,,,
7.04715,3.84E-06,-0.001275529,,,,,,,,,,,,,,
7.04725,3.86E-06,-0.001288969,,,,,,,,,,,,,,
7.04735,3.85E-06,-0.00131409,,,,,,,,,,,,,,
7.04745,3.85E-06,-0.00132943,,,,,,,,,,,,,,
7.04755,3.86E-06,-0.00113198,,,,,,,,,,,,,,
7.04765,3.87E-06,-0.001552846,,,,,,,,,,,,,,
7.04775,3.86E-06,-0.001415067,,,,,,,,,,,,,,
7.04785,3.87E-06,-0.001200236,,,,,,,,,,,,,,
7.04795,3.84E-06,-0.00104564,,,,,,,,,,,,,,
7.04805,3.83E-06,-0.001149572,,,,,,,,,,,,,,
7.04815,3.85E-06,-0.001153091,,,,,,,,,,,,,,
7.04825,3.86E-06,-0.001066117,,,,,,,,,,,,,,
7.04835,3.86E-06,-0.001138102,,,,,,,,,,,,,,
7.04845,3.85E-06,-0.001075828,,,,,,,,,,,,,,
7.04855,3.83E-06,-0.000776979,,,,,,,,,,,,,,
7.04865,3.85E-06,-0.000962537,,,,,,,,,,,,,,
7.04875,3.84E-06,-0.001036,,,,,,,,,,,,,,
7.04885,3.88E-06,-0.000912646,,,,,,,,,,,,,,
7.04895,3.87E-06,-0.000761639,,,,,,,,,,,,,,
7.04905,3.85E-06,-0.000843968,,,,,,,,,,,,,,
7.04915,3.88E-06,-0.001010105,,,,,,,,,,,,,,
7.04925,3.84E-06,-0.000753124,,,,,,,,,,,,,,
7.04935,3.83E-06,-0.00066031,,,,,,,,,,,,,,
7.04945,3.82E-06,-0.000878448,,,,,,,,,,,,,,
7.04955,3.82E-06,-0.001158087,,,,,,,,,,,,,,
7.04965,3.81E-06,-0.000953811,,,,,,,,,,,,,,
7.04975,3.81E-06,-0.001026289,,,,,,,,,,,,,,
7.04985,3.82E-06,-0.001123959,,,,,,,,,,,,,,
7.04995,3.84E-06,-0.001242105,,,,,,,,,,,,,,
7.05005,3.82E-06,-0.001081527,,,,,,,,,,,,,,
7.05015,3.84E-06,-0.001096164,,,,,,,,,,,,,,
7.05025,3.85E-06,-0.001444551,,,,,,,,,,,,,,
7.05035,3.85E-06,-0.001253012,,,,,,,,,,,,,,
7.05045,3.79E-06,-0.00121628,,,,,,,,,,,,,,
7.05055,3.82E-06,-0.001234294,,,,,,,,,,,,,,
7.05065,3.82E-06,-0.0016515,,,,,,,,,,,,,,
7.05075,3.83E-06,-0.001338015,,,,,,,,,,,,,,
7.05085,3.81E-06,-0.00132549,,,,,,,,,,,,,,
7.05095,3.85E-06,-0.000936501,,,,,,,,,,,,,,
7.05105,3.83E-06,-0.00109743,,,,,,,,,,,,,,
7.05115,3.80E-06,-0.001216843,,,,,,,,,,,,,,
7.05125,3.80E-06,-0.001115163,,,,,,,,,,,,,,
7.05135,3.84E-06,-0.001275037,,,,,,,,,,,,,,
7.05145,3.79E-06,-0.00116632,,,,,,,,,,,,,,
7.05155,3.81E-06,-0.001251464,,,,,,,,,,,,,,
7.05165,3.81E-06,-0.00116836,,,,,,,,,,,,,,
7.05175,3.82E-06,-0.001294036,,,,,,,,,,,,,,
7.05185,3.80E-06,-0.001106437,,,,,,,,,,,,,,
7.05195,3.84E-06,-0.001296217,,,,,,,,,,,,,,
7.05205,3.84E-06,-0.001300439,,,,,,,,,,,,,,
7.05215,3.82E-06,-0.001325982,,,,,,,,,,,,,,
7.05225,3.80E-06,-0.001252519,,,,,,,,,,,,,,
7.05235,3.85E-06,-0.001143591,,,,,,,,,,,,,,
7.05245,3.84E-06,-0.001080542,,,,,,,,,,,,,,
7.05255,3.81E-06,-0.001241542,,,,,,,,,,,,,,
7.05265,3.80E-06,-0.001215999,,,,,,,,,,,,,,
7.05275,3.82E-06,-0.001243794,,,,,,,,,,,,,,
7.05285,3.81E-06,-0.001330064,,,,,,,,,,,,,,
7.05295,3.84E-06,-0.001320001,,,,,,,,,,,,,,
7.05305,3.83E-06,-0.001038322,,,,,,,,,,,,,,
7.05315,3.80E-06,-0.000909832,,,,,,,,,,,,,,
7.05325,3.82E-06,-0.001176734,,,,,,,,,,,,,,
7.05335,3.82E-06,-0.001211284,,,,,,,,,,,,,,
7.05345,3.81E-06,-0.001132684,,,,,,,,,,,,,,
7.05355,3.79E-06,-0.001204388,,,,,,,,,,,,,,
7.05365,3.79E-06,-0.001291432,,,,,,,,,,,,,,
7.05375,3.80E-06,-0.001221276,,,,,,,,,,,,,,
7.05385,3.78E-06,-0.001079416,,,,,,,,,,,,,,
7.05395,3.78E-06,-0.001107493,,,,,,,,,,,,,,
7.05405,3.78E-06,-0.001076179,,,,,,,,,,,,,,
7.05415,3.82E-06,-0.001443917,,,,,,,,,,,,,,
7.05425,3.81E-06,-0.001175467,,,,,,,,,,,,,,
7.05435,3.80E-06,-0.001201362,,,,,,,,,,,,,,
7.05445,3.80E-06,-0.001210792,,,,,,,,,,,,,,
7.05455,3.80E-06,-0.001238094,,,,,,,,,,,,,,
7.05465,3.80E-06,-0.001351244,,,,,,,,,,,,,,
7.05475,3.84E-06,-0.001060206,,,,,,,,,,,,,,
7.05485,3.80E-06,-0.001046273,,,,,,,,,,,,,,
7.05495,3.80E-06,-0.001081879,,,,,,,,,,,,,,
7.05505,3.81E-06,-0.001265537,,,,,,,,,,,,,,
7.05515,3.78E-06,-0.001097149,,,,,,,,,,,,,,
7.05525,3.75E-06,-0.001220291,,,,,,,,,,,,,,
7.05535,3.77E-06,-0.001443073,,,,,,,,,,,,,,
7.05545,3.81E-06,-0.001459539,,,,,,,,,,,,,,
7.05555,3.80E-06,-0.001324927,,,,,,,,,,,,,,
7.05565,3.75E-06,-0.001458272,,,,,,,,,,,,,,
7.05575,3.80E-06,-0.001475231,,,,,,,,,,,,,,
7.05585,3.77E-06,-0.001407186,,,,,,,,,,,,,,
7.05595,3.76E-06,-0.001438147,,,,,,,,,,,,,,
7.05605,3.75E-06,-0.001366092,,,,,,,,,,,,,,
7.05615,3.78E-06,-0.001176734,,,,,,,,,,,,,,
7.05625,3.78E-06,-0.001194255,,,,,,,,,,,,,,
7.05635,3.79E-06,-0.001276514,,,,,,,,,,,,,,
7.05645,3.77E-06,-0.001072168,,,,,,,,,,,,,,
7.05655,3.77E-06,-0.001024741,,,,,,,,,,,,,,
7.05665,3.72E-06,-0.001199603,,,,,,,,,,,,,,
7.05675,3.76E-06,-0.001126703,,,,,,,,,,,,,,
7.05685,3.77E-06,-0.001231761,,,,,,,,,,,,,,
7.05695,3.75E-06,-0.001356381,,,,,,,,,,,,,,
7.05705,3.72E-06,-0.001396138,,,,,,,,,,,,,,
7.05715,3.75E-06,-0.001249634,,,,,,,,,,,,,,
7.05725,3.76E-06,-0.001070691,,,,,,,,,,,,,,
7.05735,3.78E-06,-0.000872537,,,,,,,,,,,,,,
7.05745,3.79E-06,-0.001109463,,,,,,,,,,,,,,
7.05755,3.80E-06,-0.001315286,,,,,,,,,,,,,,
7.05765,3.78E-06,-0.001194818,,,,,,,,,,,,,,
7.05775,3.78E-06,-0.001221276,,,,,,,,,,,,,,
7.05785,3.78E-06,-0.001186445,,,,,,,,,,,,,,
7.05795,3.78E-06,-0.001125366,,,,,,,,,,,,,,
7.05805,3.81E-06,-0.000962396,,,,,,,,,,,,,,
7.05815,3.79E-06,-0.001043529,,,,,,,,,,,,,,
7.05825,3.79E-06,-0.000988291,,,,,,,,,,,,,,
7.05835,3.76E-06,-0.001100737,,,,,,,,,,,,,,
7.05845,3.78E-06,-0.000881122,,,,,,,,,,,,,,
7.05855,3.76E-06,-0.000849598,,,,,,,,,,,,,,
7.05865,3.78E-06,-0.001189541,,,,,,,,,,,,,,
7.05875,3.75E-06,-0.000977595,,,,,,,,,,,,,,
7.05885,3.78E-06,-0.001120792,,,,,,,,,,,,,,
7.05895,3.79E-06,-0.001171949,,,,,,,,,,,,,,
7.05905,3.78E-06,-0.001017141,,,,,,,,,,,,,,
7.05915,3.75E-06,-0.001132473,,,,,,,,,,,,,,
7.05925,3.77E-06,-0.001188344,,,,,,,,,,,,,,
7.05935,3.74E-06,-0.000994202,,,,,,,,,,,,,,
7.05945,3.77E-06,-0.00062576,,,,,,,,,,,,,,
7.05955,3.80E-06,-0.000649403,,,,,,,,,,,,,,
7.05965,3.76E-06,-0.001093912,,,,,,,,,,,,,,
7.05975,3.76E-06,-0.001299735,,,,,,,,,,,,,,
7.05985,3.75E-06,-0.001303746,,,,,,,,,,,,,,
7.05995,3.79E-06,-0.001223809,,,,,,,,,,,,,,
7.06005,3.77E-06,-0.001138736,,,,,,,,,,,,,,
7.06015,3.75E-06,-0.000862756,,,,,,,,,,,,,,
7.06025,3.77E-06,-0.001111433,,,,,,,,,,,,,,
7.06035,3.75E-06,-0.001000676,,,,,,,,,,,,,,
7.06045,3.74E-06,-0.001130855,,,,,,,,,,,,,,
7.06055,3.76E-06,-0.001356733,,,,,,,,,,,,,,
7.06065,3.73E-06,-0.001223035,,,,,,,,,,,,,,
7.06075,3.74E-06,-0.001495637,,,,,,,,,,,,,,
7.06085,3.77E-06,-0.001284747,,,,,,,,,,,,,,
7.06095,3.75E-06,-0.001459609,,,,,,,,,,,,,,
7.06105,3.78E-06,-0.001424496,,,,,,,,,,,,,,
7.06115,3.76E-06,-0.001161183,,,,,,,,,,,,,,
7.06125,3.77E-06,-0.001086805,,,,,,,,,,,,,,
7.06135,3.76E-06,-0.001013271,,,,,,,,,,,,,,
7.06145,3.73E-06,-0.001376224,,,,,,,,,,,,,,
7.06155,3.76E-06,-0.001075476,,,,,,,,,,,,,,
7.06165,3.76E-06,-0.001199885,,,,,,,,,,,,,,
7.06175,3.78E-06,-0.000961411,,,,,,,,,,,,,,
7.06185,3.75E-06,-0.000979636,,,,,,,,,,,,,,
7.06195,3.78E-06,-0.001359899,,,,,,,,,,,,,,
7.06205,3.77E-06,-0.001170964,,,,,,,,,,,,,,
7.06215,3.75E-06,-0.001399023,,,,,,,,,,,,,,
7.06225,3.76E-06,-0.001279751,,,,,,,,,,,,,,
7.06235,3.75E-06,-0.001269478,,,,,,,,,,,,,,
7.06245,3.74E-06,-0.001296147,,,,,,,,,,,,,,
7.06255,3.75E-06,-0.001044303,,,,,,,,,,,,,,
7.06265,3.75E-06,-0.001139439,,,,,,,,,,,,,,
7.06275,3.75E-06,-0.001206429,,,,,,,,,,,,,,
7.06285,3.75E-06,-0.001203966,,,,,,,,,,,,,,
7.06295,3.73E-06,-0.001155202,,,,,,,,,,,,,,
7.06305,3.75E-06,-0.001013623,,,,,,,,,,,,,,
7.06315,3.73E-06,-0.001054366,,,,,,,,,,,,,,
7.06325,3.75E-06,-0.001039026,,,,,,,,,,,,,,
7.06335,3.76E-06,-0.000775501,,,,,,,,,,,,,,
7.06345,3.76E-06,-0.000978369,,,,,,,,,,,,,,
