A1_LTD,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,
7.03025,1.07E-07,-0.001398636,,,,
7.03035,1.15E-07,-0.00126712,,,,
7.03045,1.04E-07,-0.001291537,,,,
7.03055,8.00E-08,-0.001333757,,,,
7.03065,8.57E-08,-0.000973338,,,,
7.03075,8.01E-08,-0.001081914,,,,
7.03085,1.12E-07,-0.00108311,,,,
7.03095,9.67E-08,-0.001275634,,,,
7.03105,1.06E-07,-0.001097183,,,,
7.03115,9.36E-08,-0.001461896,,,,
7.03125,1.08E-07,-0.001375767,,,,
7.03135,1.12E-07,-0.001065237,,,,
7.03145,1.19E-07,-0.001061719,,,,
7.03155,1.46E-07,-0.001198864,,,,
7.03165,1.41E-07,-0.001241999,,,,
7.03175,1.17E-07,-0.001136378,,,,
7.03185,1.10E-07,-0.001279153,,,,
7.03195,9.66E-08,-0.000870039,,,,
7.03205,1.27E-07,-0.00070531,,,,
7.03215,1.21E-07,-0.000765333,,,,
7.03225,1.05E-07,-0.000957083,,,,
7.03235,1.09E-07,-0.000696584,,,,
7.03245,1.29E-07,-0.001093384,,,,
7.03255,8.78E-08,-0.000835348,,,,
7.03265,1.10E-07,-0.000831407,,,,
7.03275,1.10E-07,-0.000969749,,,,
7.03285,1.44E-07,-0.001132156,,,,
7.03295,9.66E-08,-0.000986778,,,,
7.03305,8.22E-08,-0.000993955,,,,
7.03315,1.04E-07,-0.001105628,,,,
7.03325,6.68E-08,-0.001064885,,,,
7.03335,8.26E-08,-0.001136096,,,,
7.03345,1.24E-07,-0.000781869,,,,
7.03355,1.18E-07,-0.000972001,,,,
7.03365,1.17E-07,-0.00084724,,,,
7.03375,1.01E-07,-0.000887631,,,,
7.03385,1.11E-07,-0.000790172,,,,
7.03395,1.10E-07,-0.000901845,,,,
7.03405,9.32E-08,-0.000679907,,,,
7.03415,9.47E-08,-0.000646835,,,,
7.03425,1.07E-07,-0.000728882,,,,
7.03435,1.10E-07,-0.000936324,,,,
7.03445,1.06E-07,-0.001039694,,,,
7.03455,1.15E-07,-0.000924292,,,,
7.03465,1.00E-07,-0.001003806,,,,
7.03475,9.44E-08,-0.000818178,,,,
7.03485,1.08E-07,-0.000778773,,,,
7.03495,1.29E-07,-0.000940476,,,,
7.03505,1.28E-07,-0.000839429,,,,
7.03515,1.03E-07,-0.000947935,,,,
7.03525,1.51E-07,-0.001254665,,,,
7.03535,1.12E-07,-0.001124064,,,,
7.03545,1.12E-07,-0.001166143,,,,
7.03555,1.16E-07,-0.001166636,,,,
7.03565,1.21E-07,-0.001149326,,,,
7.03575,1.19E-07,-0.001239606,,,,
7.03585,1.34E-07,-0.000924432,,,,
7.03595,9.15E-08,-0.000841329,,,,
7.03605,7.38E-08,-0.000994377,,,,
7.03615,9.60E-08,-0.001334743,,,,
7.03625,1.19E-07,-0.001337487,,,,
7.03635,1.28E-07,-0.00135536,,,,
7.03645,1.10E-07,-0.001332843,,,,
7.03655,9.14E-08,-0.001443108,,,,
7.03665,1.21E-07,-0.001292593,,,,
7.03675,1.26E-07,-0.001145878,,,,
7.03685,9.59E-08,-0.001322006,,,,
7.03695,1.03E-07,-0.00145507,,,,
7.03705,1.29E-07,-0.001212937,,,,
7.03715,1.43E-07,-0.001024987,,,,
7.03725,1.16E-07,-0.000985018,,,,
7.03735,1.10E-07,-0.001085714,,,,
7.03745,1.05E-07,-0.001315462,,,,
7.03755,1.18E-07,-0.001101335,,,,
7.03765,1.15E-07,-0.001333546,,,,
7.03775,1.18E-07,-0.001528744,,,,
7.03785,1.42E-07,-0.001504538,,,,
7.03795,1.12E-07,-0.001334109,,,,
7.03805,1.23E-07,-0.001277534,,,,
7.03815,8.12E-08,-0.001538103,,,,
7.03825,1.21E-07,-0.001290974,,,,
7.03835,1.07E-07,-0.001261842,,,,
7.03845,1.07E-07,-0.001351982,,,,
7.03855,7.89E-08,-0.001198794,,,,
7.03865,8.64E-08,-0.001107316,,,,
7.03875,1.02E-07,-0.00124038,,,,
7.03885,8.85E-08,-0.001219974,,,,
7.03895,9.46E-08,-0.001088177,,,,
7.03905,1.05E-07,-0.001064463,,,,
7.03915,1.16E-07,-0.001104783,,,,
7.03925,8.76E-08,-0.001165862,,,,
7.03935,9.72E-08,-0.001180639,,,,
7.03945,1.04E-07,-0.001273453,,,,
7.03955,1.27E-07,-0.001317714,,,,
7.03965,1.23E-07,-0.001101968,,,,
7.03975,1.46E-07,-0.001133,,,,
7.03985,1.48E-07,-0.00102942,,,,
7.03995,1.34E-07,-0.000994659,,,,
7.04005,1.62E-07,-0.000992548,,,,
7.04015,1.49E-07,-0.001090499,,,,
7.04025,1.33E-07,-0.001203086,,,,
7.04035,1.23E-07,-0.00109838,,,,
7.04045,1.55E-07,-0.001074596,,,,
7.04055,1.62E-07,-0.000961094,,,,
7.04065,1.27E-07,-0.000984456,,,,
7.04075,1.53E-07,-0.001070303,,,,
7.04085,1.60E-07,-0.0012097,,,,
7.04095,1.35E-07,-0.00127289,,,,
7.04105,1.39E-07,-0.000885942,,,,
7.04115,1.24E-07,-0.000932736,,,,
7.04125,1.22E-07,-0.00086448,,,,
7.04135,1.21E-07,-0.000971508,,,,
7.04145,1.48E-07,-0.001062563,,,,
7.04155,1.56E-07,-0.001229896,,,,
7.04165,1.45E-07,-0.001066433,,,,
7.04175,1.52E-07,-0.000881157,,,,
7.04185,1.47E-07,-0.001103939,,,,
7.04195,1.42E-07,-0.000999303,,,,
7.04205,1.04E-07,-0.001013658,,,,
7.04215,1.43E-07,-0.000957435,,,,
7.04225,1.44E-07,-0.000875176,,,,
7.04235,1.43E-07,-0.000979952,,,,
7.04245,1.23E-07,-0.001036246,,,,
7.04255,1.34E-07,-0.000998036,,,,
7.04265,1.27E-07,-0.001060804,,,,
7.04275,1.49E-07,-0.001091765,,,,
7.04285,1.51E-07,-0.00087982,,,,
7.04295,1.70E-07,-0.000981852,,,,
7.04305,1.49E-07,-0.000873768,,,,
7.04315,1.46E-07,-0.000994588,,,,
7.04325,1.39E-07,-0.000801712,,,,
7.04335,1.33E-07,-0.000975237,,,,
7.04345,1.36E-07,-0.001137785,,,,
7.04355,1.44E-07,-0.001147637,,,,
7.04365,1.49E-07,-0.001071007,,,,
7.04375,1.37E-07,-0.000702073,,,,
7.04385,1.58E-07,-0.000694332,,,,
7.04395,1.56E-07,-0.00076484,,,,
7.04405,1.87E-07,-0.000735427,,,,
7.04415,1.59E-07,-0.000878835,,,,
7.04425,1.78E-07,-0.001094369,,,,
7.04435,1.60E-07,-0.001119208,,,,
7.04445,1.31E-07,-0.000632128,,,,
7.04455,1.41E-07,-0.000908389,,,,
7.04465,1.84E-07,-0.000868139,,,,
7.04475,1.65E-07,-0.000998318,,,,
7.04485,1.54E-07,-0.001125964,,,,
7.04495,1.87E-07,-0.001077621,,,,
7.04505,1.70E-07,-0.000865957,,,,
7.04515,1.67E-07,-0.000588852,,,,
7.04525,1.89E-07,-0.000915003,,,,
7.04535,1.88E-07,-0.000675685,,,,
7.04545,1.58E-07,-0.000718961,,,,
7.04555,1.61E-07,-0.000721916,,,,
7.04565,1.73E-07,-0.00077828,,,,
7.04575,1.68E-07,-0.000822048,,,,
7.04585,1.71E-07,-0.000532418,,,,
7.04595,1.80E-07,-0.000479642,,,,
7.04605,1.94E-07,-0.000792142,,,,
7.04615,1.89E-07,-0.000639657,,,,
7.04625,1.77E-07,-0.000676248,,,,
7.04635,1.58E-07,-0.001158121,,,,
7.04645,1.71E-07,-0.000908318,,,,
7.04655,1.49E-07,-0.000808397,,,,
7.04665,1.33E-07,-0.00120203,,,,
7.04675,1.63E-07,-0.001073751,,,,
7.04685,1.60E-07,-0.000997544,,,,
7.04695,1.70E-07,-0.001127441,,,,
7.04705,1.72E-07,-0.00110028,,,,
7.04715,1.59E-07,-0.000998247,,,,
7.04725,1.66E-07,-0.000901493,,,,
7.04735,1.71E-07,-0.000736834,,,,
7.04745,1.82E-07,-0.000756115,,,,
7.04755,1.74E-07,-0.000790102,,,,
7.04765,1.67E-07,-0.000842877,,,,
7.04775,1.92E-07,-0.001087473,,,,
7.04785,1.71E-07,-0.000962571,,,,
7.04795,1.60E-07,-0.001255298,,,,
7.04805,1.40E-07,-0.001531067,,,,
7.04815,1.74E-07,-0.001311733,,,,
7.04825,1.33E-07,-0.001211248,,,,
7.04835,1.50E-07,-0.001030264,,,,
7.04845,1.54E-07,-0.001064393,,,,
7.04855,1.50E-07,-0.001108583,,,,
7.04865,1.49E-07,-0.001260435,,,,
7.04875,1.54E-07,-0.000926262,,,,
7.04885,1.57E-07,-0.001142007,,,,
7.04895,1.33E-07,-0.001108864,,,,
7.04905,1.34E-07,-0.001254032,,,,
7.04915,1.67E-07,-0.001089514,,,,
7.04925,1.58E-07,-0.000961023,,,,
7.04935,1.37E-07,-0.000955042,,,,
7.04945,1.37E-07,-0.000905011,,,,
7.04955,1.30E-07,-0.001331154,,,,
7.04965,9.63E-08,-0.001095495,,,,
7.04975,1.18E-07,-0.001083392,,,,
7.04985,1.08E-07,-0.001145948,,,,
7.04995,1.45E-07,-0.001095987,,,,
7.05005,1.07E-07,-0.001296252,,,,
7.05015,8.31E-08,-0.001248684,,,,
7.05025,1.23E-07,-0.001029842,,,,
7.05035,1.05E-07,-0.001258817,,,,
7.05045,1.35E-07,-0.001251147,,,,
7.05055,1.59E-07,-0.001188168,,,,
7.05065,1.41E-07,-0.001105487,,,,
7.05075,1.30E-07,-0.000859202,,,,
7.05085,1.24E-07,-0.001099717,,,,
7.05095,1.41E-07,-0.000767303,,,,
7.05105,1.47E-07,-0.00084534,,,,
7.05115,1.14E-07,-0.000793761,,,,
7.05125,1.23E-07,-0.000846607,,,,
7.05135,1.11E-07,-0.000674137,,,,
7.05145,1.15E-07,-0.000724379,,,,
7.05155,1.48E-07,-0.000792987,,,,
7.05165,1.62E-07,-0.000875316,,,,
7.05175,1.42E-07,-0.000731838,,,,
7.05185,1.64E-07,-0.000836755,,,,
7.05195,1.71E-07,-0.000790031,,,,
7.05205,1.81E-07,-0.000852306,,,,
7.05215,1.54E-07,-0.000940969,,,,
7.05225,1.52E-07,-0.000738804,,,,
7.05235,1.51E-07,-0.000585826,,,,
7.05245,1.72E-07,-0.000663371,,,,
7.05255,1.32E-07,-0.000683074,,,,
7.05265,1.18E-07,-0.000909796,,,,
7.05275,1.45E-07,-0.000708335,,,,
7.05285,1.59E-07,-0.000649297,,,,
7.05295,1.76E-07,-0.000782784,,,,
7.05305,1.64E-07,-0.001090147,,,,
7.05315,1.32E-07,-0.000912892,,,,
7.05325,1.59E-07,-0.000865535,,,,
7.05335,1.67E-07,-0.000748585,,,,
7.05345,1.42E-07,-0.000855754,,,,
7.05355,1.48E-07,-0.000618969,,,,
7.05365,1.66E-07,-0.00085491,,,,
7.05375,1.34E-07,-0.000682722,,,,
7.05385,1.22E-07,-0.00062868,,,,
7.05395,1.49E-07,-0.000707913,,,,
7.05405,1.29E-07,-0.000411949,,,,
7.05415,1.37E-07,-0.000905856,,,,
7.05425,1.35E-07,-0.000621151,,,,
7.05435,1.57E-07,-0.000849843,,,,
7.05445,1.47E-07,-0.000932947,,,,
7.05455,1.13E-07,-0.000766036,,,,
7.05465,1.30E-07,-0.0009143,,,,
7.05475,1.46E-07,-0.000965668,,,,
7.05485,1.39E-07,-0.001061367,,,,
7.05495,1.58E-07,-0.001170928,,,,
7.05505,1.58E-07,-0.001177261,,,,
7.05515,1.59E-07,-0.000708124,,,,
7.05525,1.33E-07,-0.000827537,,,,
7.05535,1.47E-07,-0.000726842,,,,
7.05545,1.68E-07,-0.00052911,,,,
7.05555,1.63E-07,-0.000651971,,,,
7.05565,1.57E-07,-0.000739297,,,,
7.05575,1.44E-07,-0.001023017,,,,
7.05585,1.52E-07,-0.00091057,,,,
7.05595,1.23E-07,-0.001151999,,,,
7.05605,1.35E-07,-0.001080929,,,,
7.05615,1.29E-07,-0.00101415,,,,
7.05625,1.63E-07,-0.00058076,,,,
7.05635,1.40E-07,-0.000685818,,,,
7.05645,1.64E-07,-0.000641979,,,,
7.05655,1.60E-07,-0.000777014,,,,
7.05665,1.59E-07,-0.00095455,,,,
7.05675,1.41E-07,-0.001156995,,,,
7.05685,1.48E-07,-0.001395399,,,,
7.05695,1.65E-07,-0.001390825,,,,
7.05705,1.52E-07,-0.001055737,,,,
7.05715,1.70E-07,-0.001067489,,,,
7.05725,1.60E-07,-0.000967216,,,,
7.05735,1.64E-07,-0.000717764,,,,
7.05745,1.64E-07,-0.000700806,,,,
7.05755,1.44E-07,-0.000588993,,,,
7.05765,1.33E-07,-0.000797701,,,,
7.05775,1.45E-07,-0.000899311,,,,
7.05785,1.67E-07,-0.000961868,,,,
7.05795,1.72E-07,-0.000917396,,,,
7.05805,1.70E-07,-0.000916129,,,,
7.05815,1.34E-07,-0.000949976,,,,
7.05825,1.41E-07,-0.001068615,,,,
7.05835,1.58E-07,-0.000928936,,,,
7.05845,1.35E-07,-0.00095849,,,,
7.05855,1.75E-07,-0.000832111,,,,
7.05865,1.82E-07,-0.000867435,,,,
7.05875,1.54E-07,-0.000888545,,,,
7.05885,1.95E-07,-0.001038497,,,,
7.05895,1.83E-07,-0.001013658,,,,
7.05905,1.52E-07,-0.001205549,,,,
7.05915,1.64E-07,-0.00123848,,,,
7.05925,1.63E-07,-0.001138559,,,,
7.05935,1.66E-07,-0.001011547,,,,
7.05945,1.54E-07,-0.001241295,,,,
7.05955,1.57E-07,-0.001307088,,,,
7.05965,1.58E-07,-0.001031953,,,,
7.05975,1.62E-07,-0.001124204,,,,
7.05985,1.43E-07,-0.001051586,,,,
7.05995,1.56E-07,-0.001204001,,,,
7.06005,1.73E-07,-0.001095072,,,,
7.06015,1.63E-07,-0.001224055,,,,
7.06025,1.87E-07,-0.001133,,,,
7.06035,1.80E-07,-0.001168676,,,,
7.06045,1.70E-07,-0.001097043,,,,
7.06055,1.46E-07,-0.000976363,,,,
7.06065,1.58E-07,-0.00083964,,,,
7.06075,1.54E-07,-0.000977982,,,,
7.06085,1.60E-07,-0.000856106,,,,
7.06095,1.73E-07,-0.000628469,,,,
7.06105,1.51E-07,-0.000709883,,,,
7.06115,1.66E-07,-0.000927317,,,,
7.06125,1.71E-07,-0.000633676,,,,
7.06135,1.81E-07,-0.00085688,,,,
7.06145,1.83E-07,-0.001179794,,,,
7.06155,1.71E-07,-0.000884675,,,,
7.06165,2.00E-07,-0.001077551,,,,
7.06175,1.60E-07,-0.001089021,,,,
7.06185,1.65E-07,-0.001136659,,,,
7.06195,1.82E-07,-0.001412076,,,,
7.06205,1.86E-07,-0.001383366,,,,
7.06215,1.73E-07,-0.001460488,,,,
7.06225,1.58E-07,-0.001413061,,,,
7.06235,1.80E-07,-0.001513545,,,,
7.06245,1.61E-07,-0.001291396,,,,
7.06255,1.71E-07,-0.001343257,,,,
7.06265,1.61E-07,-0.001258746,,,,
7.06275,1.90E-07,-0.001226377,,,,
7.06285,1.60E-07,-0.000989522,,,,
7.06295,1.68E-07,-0.000966512,,,,
7.06305,1.93E-07,-0.001193727,,,,
7.06315,1.78E-07,-0.001183594,,,,
7.06325,1.43E-07,-0.001284571,,,,
7.06335,1.24E-07,-0.001100209,,,,
7.06345,1.74E-07,-0.001419464,,,,
7.06355,1.70E-07,-0.001413765,,,,
7.06365,1.57E-07,-0.001338402,,,,
7.06375,1.67E-07,-0.001042649,,,,
7.06385,1.60E-07,-0.001142078,,,,
7.06395,1.62E-07,-0.000744715,,,,
7.06405,1.82E-07,-0.000999584,,,,
7.06415,1.77E-07,-0.001419887,,,,
7.06425,1.61E-07,-0.001019076,,,,
7.06435,1.67E-07,-0.001201538,,,,
7.06445,1.95E-07,-0.001301107,,,,
7.06455,1.75E-07,-0.001146229,,,,
7.06465,1.49E-07,-0.001421857,,,,
7.06475,1.41E-07,-0.001659064,,,,
7.06485,1.51E-07,-0.001727954,,,,
7.06495,1.57E-07,-0.00156998,,,,
7.06505,1.44E-07,-0.001454085,,,,
7.06515,1.56E-07,-0.001381326,,,,
7.06525,1.87E-07,-0.001407854,,,,
7.06535,2.06E-07,-0.00136493,,,,
7.06545,1.84E-07,-0.001337909,,,,
7.06555,1.93E-07,-0.001517204,,,,
7.06565,1.42E-07,-0.001085854,,,,
7.06575,1.64E-07,-0.00102555,,,,
7.06585,1.91E-07,-0.00123271,,,,
7.06595,1.79E-07,-0.001288652,,,,
7.06605,1.51E-07,-0.001131734,,,,
7.06615,1.62E-07,-0.001360919,,,,
7.06625,1.54E-07,-0.001423968,,,,
7.06635,1.26E-07,-0.001346986,,,,
7.06645,1.26E-07,-0.00114447,,,,
7.06655,1.38E-07,-0.001438464,,,,
7.06665,1.39E-07,-0.000965175,,,,
7.06675,1.21E-07,-0.000889038,,,,
7.06685,1.34E-07,-0.001005495,,,,
7.06695,1.38E-07,-0.001123993,,,,
7.06705,1.35E-07,-0.001178739,,,,
7.06715,1.60E-07,-0.001111398,,,,
7.06725,1.51E-07,-0.001188872,,,,
7.06735,1.63E-07,-0.000848718,,,,
7.06745,1.50E-07,-0.000929499,,,,
7.06755,1.50E-07,-0.001101124,,,,
7.06765,1.53E-07,-0.001508197,,,,
7.06775,1.50E-07,-0.001436986,,,,
7.06785,1.59E-07,-0.001533529,,,,
7.06795,1.47E-07,-0.001473225,,,,
7.06805,1.61E-07,-0.001460207,,,,
7.06815,1.66E-07,-0.001367252,,,,
7.06825,1.49E-07,-0.001459363,,,,
7.06835,1.72E-07,-0.0015374,,,,
7.06845,1.64E-07,-0.001337065,,,,
7.06855,1.59E-07,-0.001317151,,,,
7.06865,1.88E-07,-0.00136099,,,,
7.06875,1.67E-07,-0.001814294,,,,
7.06885,1.83E-07,-0.001197316,,,,
7.06895,1.75E-07,-0.001335939,,,,
7.06905,1.71E-07,-0.001572161,,,,
7.06915,1.70E-07,-0.001633169,,,,
7.06925,1.85E-07,-0.001442475,,,,
7.06935,1.87E-07,-0.001580324,,,,
7.06945,1.89E-07,-0.001710432,,,,
7.06955,1.47E-07,-0.002034965,,,,
7.06965,1.48E-07,-0.001913722,,,,
7.06975,1.58E-07,-0.001595663,,,,
7.06985,1.61E-07,-0.001493913,,,,
7.06995,1.56E-07,-0.001663849,,,,
7.07005,1.63E-07,-0.001659909,,,,
7.07015,1.70E-07,-0.001588134,,,,
7.07025,1.89E-07,-0.001755749,,,,
7.07035,1.75E-07,-0.001665045,,,,
7.07045,1.84E-07,-0.001568432,,,,
7.07055,1.76E-07,-0.001544085,,,,
7.07065,1.76E-07,-0.001564702,,,,
7.07075,1.53E-07,-0.001760885,,,,
7.07085,1.62E-07,-0.001455985,,,,
7.07095,1.42E-07,-0.001478854,,,,
7.07105,1.45E-07,-0.001476743,,,,
7.07115,1.23E-07,-0.001269231,,,,
7.07125,1.23E-07,-0.001303992,,,,
7.07135,1.34E-07,-0.001263179,,,,
7.07145,1.58E-07,-0.001231936,,,,
7.07155,1.49E-07,-0.00127873,,,,
7.07165,1.49E-07,-0.00126325,,,,
7.07175,1.67E-07,-0.001411302,,,,
7.07185,1.51E-07,-0.00139378,,,,
7.07195,1.42E-07,-0.0013669,,,,
7.07205,1.69E-07,-0.001440152,,,,
7.07215,1.55E-07,-0.001184228,,,,
7.07225,1.73E-07,-0.001258676,,,,
7.07235,1.69E-07,-0.001074948,,,,
7.07245,1.56E-07,-0.001270568,,,,
7.07255,1.82E-07,-0.001503412,,,,
7.07265,1.55E-07,-0.001327143,,,,
7.07275,1.78E-07,-0.0012097,,,,
7.07285,1.69E-07,-0.001453874,,,,
7.07295,1.82E-07,-0.001569487,,,,
7.07305,1.68E-07,-0.001413554,,,,
7.07315,1.82E-07,-0.001428331,,,,
7.07325,1.56E-07,-0.001517134,,,,
7.07335,1.74E-07,-0.001547603,,,,
7.07345,1.87E-07,-0.001412498,,,,
7.07355,2.00E-07,-0.001401169,,,,
7.07365,1.79E-07,-0.001296885,,,,
7.07375,1.79E-07,-0.001315603,,,,
7.07385,1.83E-07,-0.001304414,,,,
7.07395,2.06E-07,-0.001236299,,,,
7.07405,1.99E-07,-0.001032024,,,,
7.07415,1.95E-07,-0.001187605,,,,
7.07425,1.87E-07,-0.001096972,,,,
7.07435,1.82E-07,-0.001143626,,,,
7.07445,2.01E-07,-0.001246502,,,,
7.07455,2.00E-07,-0.001163751,,,,
7.07465,1.98E-07,-0.001392162,,,,
7.07475,1.90E-07,-0.001294422,,,,
7.07485,1.90E-07,-0.001196331,,,,
7.07495,2.05E-07,-0.001357401,,,,
7.07505,1.44E-07,-0.001253539,,,,
7.07515,1.77E-07,-0.00107544,,,,
7.07525,1.79E-07,-0.001083392,,,,
7.07535,1.89E-07,-0.001255369,,,,
7.07545,1.92E-07,-0.001266487,,,,
7.07555,1.87E-07,-0.001371826,,,,
7.07565,1.84E-07,-0.000978122,,,,
7.07575,1.84E-07,-0.001213711,,,,
7.07585,2.12E-07,-0.001254524,,,,
7.07595,2.08E-07,-0.001141233,,,,
7.07605,1.91E-07,-0.001436141,,,,
7.07615,2.26E-07,-0.001143063,,,,
7.07625,1.86E-07,-0.001209137,,,,
7.07635,2.27E-07,-0.001077762,,,,
7.07645,2.09E-07,-0.000974182,,,,
7.07655,2.02E-07,-0.001337346,,,,
7.07665,1.91E-07,-0.00143396,,,,
7.07675,2.16E-07,-0.001381114,,,,
7.07685,1.87E-07,-0.001258746,,,,
7.07695,2.11E-07,-0.001345368,,,,
7.07705,1.81E-07,-0.001236369,,,,
7.07715,2.06E-07,-0.001182046,,,,
7.07725,1.85E-07,-0.001406658,,,,
7.07735,1.95E-07,-0.001289215,,,,
7.07745,2.17E-07,-0.001192109,,,,
7.07755,2.13E-07,-0.00133235,,,,
7.07765,2.22E-07,-0.001177402,,,,
7.07775,2.17E-07,-0.00093351,,,,
7.07785,1.84E-07,-0.001197527,,,,
7.07795,2.00E-07,-0.001319614,,,,
7.07805,2.04E-07,-0.00153747,,,,
7.07815,2.12E-07,-0.001394836,,,,
7.07825,2.22E-07,-0.001255791,,,,
7.07835,1.97E-07,-0.001420872,,,,
7.07845,1.92E-07,-0.001469073,,,,
7.07855,1.57E-07,-0.001423757,,,,
7.07865,1.86E-07,-0.001261068,,,,
7.07875,1.83E-07,-0.001288441,,,,
7.07885,1.83E-07,-0.001292804,,,,
7.07895,1.77E-07,-0.001336783,,,,
7.07905,1.83E-07,-0.001078888,,,,
7.07915,1.69E-07,-0.001148481,,,,
7.07925,1.53E-07,-0.001034275,,,,
7.07935,1.50E-07,-0.000904237,,,,
7.07945,1.59E-07,-0.001054119,,,,
7.07955,1.61E-07,-0.001014362,,,,
7.07965,1.71E-07,-0.001212867,,,,
7.07975,1.81E-07,-0.001545773,,,,
7.07985,1.68E-07,-0.001424883,,,,
7.07995,1.73E-07,-0.001554991,,,,
7.08005,1.68E-07,-0.001536907,,,,
7.08015,1.93E-07,-0.001365985,,,,
7.08025,1.61E-07,-0.001449722,,,,
7.08035,1.82E-07,-0.001200271,,,,
7.08045,1.89E-07,-0.001217652,,,,
7.08055,1.93E-07,-0.001017739,,,,
7.08065,1.99E-07,-0.001115197,,,,
7.08075,1.72E-07,-0.001523186,,,,
7.08085,1.70E-07,-0.001360075,,,,
7.08095,1.73E-07,-0.001056019,,,,
7.08105,1.70E-07,-0.001212937,,,,
7.08115,2.05E-07,-0.00133608,,,,
7.08125,1.78E-07,-0.001293578,,,,
7.08135,1.85E-07,-0.001003243,,,,
7.08145,2.37E-07,-0.001107246,,,,
7.08155,2.46E-07,-0.001061367,,,,
7.08165,2.09E-07,-0.001168606,,,,
7.08175,1.91E-07,-0.001217652,,,,
7.08185,2.18E-07,-0.00132461,,,,
7.08195,2.18E-07,-0.00126712,,,,
7.08205,2.06E-07,-0.000902408,,,,
7.08215,1.91E-07,-0.000930695,,,,
7.08225,1.82E-07,-0.00079925,,,,
7.08235,2.03E-07,-0.0009796,,,,
7.08245,1.77E-07,-0.001009647,,,,
7.08255,1.95E-07,-0.001103728,,,,
7.08265,1.87E-07,-0.001037934,,,,
7.08275,1.70E-07,-0.00130941,,,,
7.08285,1.85E-07,-0.001191405,,,,
7.08295,1.70E-07,-0.001153196,,,,
7.08305,1.81E-07,-0.001162484,,,,
7.08315,2.05E-07,-0.001236299,,,,
7.08325,2.20E-07,-0.001221733,,,,
7.08335,1.99E-07,-0.000949554,,,,
7.08345,2.05E-07,-0.000673152,,,,
7.08355,2.05E-07,-0.00086448,,,,
7.08365,1.79E-07,-0.000835137,,,,
7.08375,1.61E-07,-0.000861102,,,,
7.08385,1.74E-07,-0.001145103,,,,
7.08395,1.94E-07,-0.001136519,,,,
7.08405,1.73E-07,-0.000750063,,,,
7.08415,1.90E-07,-0.000597437,,,,
7.08425,1.89E-07,-0.000798053,,,,
7.08435,1.75E-07,-0.000767936,,,,
7.08445,1.84E-07,-0.000620588,,,,
7.08455,2.01E-07,-0.00046374,,,,
7.08465,2.05E-07,-0.000839218,,,,
7.08475,1.85E-07,-0.000693206,,,,
7.08485,1.65E-07,-0.000767866,,,,
7.08495,1.83E-07,-0.000990789,,,,
7.08505,1.74E-07,-0.000967216,,,,
7.08515,1.85E-07,-0.000865113,,,,
7.08525,1.95E-07,-0.001005003,,,,
7.08535,1.98E-07,-0.001051656,,,,
7.08545,2.03E-07,-0.000878131,,,,
7.08555,2.09E-07,-0.000911344,,,,
7.08565,2.09E-07,-0.00111562,,,,
7.08575,1.98E-07,-0.000974041,,,,
7.08585,1.59E-07,-0.001031953,,,,
7.08595,1.97E-07,-0.000972564,,,,
7.08605,2.12E-07,-0.001140459,,,,
7.08615,2.18E-07,-0.001078325,,,,
7.08625,1.96E-07,-0.001073751,,,,
7.08635,2.29E-07,-0.001211108,,,,
7.08645,2.02E-07,-0.001289708,,,,
7.08655,1.94E-07,-0.001220678,,,,
7.08665,2.29E-07,-0.0012883,,,,
7.08675,2.25E-07,-0.00134382,,,,
7.08685,2.37E-07,-0.001017247,,,,
7.08695,2.30E-07,-0.001053274,,,,
7.08705,2.32E-07,-0.000866872,,,,
7.08715,2.46E-07,-0.000866591,,,,
7.08725,2.13E-07,-0.000775184,,,,
7.08735,2.37E-07,-0.001047012,,,,
7.08745,2.27E-07,-0.001090006,,,,
7.08755,1.96E-07,-0.001157699,,,,
7.08765,1.96E-07,-0.001543522,,,,
7.08775,2.03E-07,-0.001430794,,,,
7.08785,2.16E-07,-0.001306174,,,,
7.08795,2.04E-07,-0.001453592,,,,
7.08805,1.87E-07,-0.00119619,,,,
7.08815,2.02E-07,-0.001448526,,,,
7.08825,1.88E-07,-0.001298363,,,,
7.08835,1.99E-07,-0.001399621,,,,
7.08845,2.06E-07,-0.001294985,,,,
7.08855,2.09E-07,-0.001271412,,,,
7.08865,2.62E-07,-0.00135726,,,,
7.08875,2.58E-07,-0.001347057,,,,
7.08885,2.15E-07,-0.001326932,,,,
7.08895,2.20E-07,-0.001332561,,,,
7.08905,2.17E-07,-0.00127282,,,,
7.08915,2.34E-07,-0.001221029,,,,
7.08925,1.98E-07,-0.001504679,,,,
7.08935,2.06E-07,-0.001577016,,,,
7.08945,2.02E-07,-0.001510379,,,,
7.08955,2.21E-07,-0.001646187,,,,
7.08965,2.55E-07,-0.001928077,,,,
7.08975,2.49E-07,-0.002023988,,,,
7.08985,2.67E-07,-0.001640487,,,,
7.08995,2.25E-07,-0.00144937,,,,
7.09005,2.20E-07,-0.001092399,,,,
7.09015,2.37E-07,-0.001362397,,,,
7.09025,2.12E-07,-0.001253961,,,,
7.09035,1.96E-07,-0.001188027,,,,
7.09045,2.03E-07,-0.001068615,,,,
7.09055,2.06E-07,-0.00127296,,,,
7.09065,2.12E-07,-0.001082055,,,,
7.09075,2.32E-07,-0.00123651,,,,
7.09085,2.30E-07,-0.001300685,,,,
